district,block_name,object_id,rail_length,rail_count
Anugul,ANUGUL,21-384-03276,0.0,0.0
Anugul,ATHMALLIK,21-384-03277,0.0,0.0
Anugul,BANARPAL,21-384-03278,45871.13494707909,13.0
Anugul,CHHENDIPADA,21-384-03279,28036.67205544452,4.0
Anugul,KANIHA,21-384-03280,24609.835795312858,8.0
Anugul,KISHORENAGAR,21-384-03281,40008.54298574919,4.0
Anugul,PALALAHADA,21-384-03282,0.0,0.0
Anugul,TALACHER,21-384-03283,72480.73718793126,47.0
Balangir,AGALPUR,21-393-03284,7388.997069688121,2.0
Balangir,BALANGIR,21-393-03285,18358.365282050934,6.0
Balangir,BANGOMUNDA,21-393-03286,0.0,0.0
Balangir,BELPARA,21-393-03287,3647.7579198753906,1.0
Balangir,DEOGAON,21-393-03288,14654.499974434442,4.0
Balangir,GUDVELLA,21-393-03289,0.0,0.0
Balangir,KHAPRAKHOL,21-393-03290,13544.992772783295,3.0
Balangir,LOISINGA,21-393-03291,11269.899823014512,2.0
Balangir,MURIBAHAL,21-393-03292,23772.20435750085,6.0
Balangir,PATNAGARH,21-393-03293,0.0,0.0
Balangir,PUINTALA,21-393-03294,20017.9834554298,20.0
Balangir,SAINTALA,21-393-03295,25627.047911870497,3.0
Balangir,TITLAGARH,21-393-03296,23307.06544936693,4.0
Balangir,TUREKELA,21-393-03297,27600.20002625602,5.0
Baleshwar,BAHANAGA,21-377-03298,14378.287018866315,2.0
Baleshwar,BALESHWAR,21-377-03299,39704.33549323959,13.0
Baleshwar,BALIAPAL,21-377-03300,0.0,0.0
Baleshwar,BASTA,21-377-03301,18470.350004203057,5.0
Baleshwar,BHOGRAI,21-377-03302,0.0,0.0
Baleshwar,JALESWAR,21-377-03303,14052.291074881248,2.0
Baleshwar,KHAIRA,21-377-03304,0.0,0.0
Baleshwar,NILGIRI,21-377-03305,0.0,0.0
Baleshwar,OUPADA,21-377-03306,0.0,0.0
Baleshwar,REMUNA,21-377-03307,11269.546470012228,6.0
Baleshwar,SIMULIA,21-377-03308,9730.499406802755,1.0
Baleshwar,SORO,21-377-03309,15095.855922054925,2.0
Bargarh,AMBABHONA,21-370-03310,22685.231065821692,66.0
Bargarh,ATTABIRA,21-370-03311,14824.795628035396,2.0
Bargarh,BARGARH,21-370-03312,18808.23567793232,3.0
Bargarh,BARPALI,21-370-03313,31104.481718851406,7.0
Bargarh,BHATLI,21-370-03314,17249.10855438801,1.0
Bargarh,BHEDEN,21-370-03315,0.0,0.0
Bargarh,BIJEPUR,21-370-03316,0.0,0.0
Bargarh,GAISILET,21-370-03317,0.0,0.0
Bargarh,JHARBANDH,21-370-03318,0.0,0.0
Bargarh,PADAMPUR,21-370-03319,0.0,0.0
Bargarh,PAIKMAL,21-370-03320,0.0,0.0
Bargarh,SOHELLA,21-370-03321,0.0,0.0
Bhadrak,BASUDEVPUR,21-378-03322,0.0,0.0
Bhadrak,BHADRAK,21-378-03323,37958.452511578944,23.0
Bhadrak,BHANDARIPOKHARI,21-378-03324,7081.132101433552,2.0
Bhadrak,BONTH,21-378-03325,7523.683600617079,3.0
Bhadrak,CHANDABALI,21-378-03326,23818.111146853942,5.0
Bhadrak,DHAMANAGAR,21-378-03327,0.0,0.0
Bhadrak,TIHIDI,21-378-03328,23110.391483115665,5.0
Boudh,BOUDH,21-391-03329,0.0,0.0
Boudh,HARABHANGA,21-391-03330,0.0,0.0
Boudh,KANTAMAL,21-391-03331,0.0,0.0
Cuttack,ATHAGAD,21-381-03332,34367.820134773814,9.0
Cuttack,BADAMBA,21-381-03333,0.0,0.0
Cuttack,BANKI,21-381-03334,0.0,0.0
Cuttack,BANKI- DAMPARA,21-381-03335,0.0,0.0
Cuttack,BARANGA,21-381-03336,15975.049010259721,4.0
Cuttack,CUTTACKSADAR,21-381-03337,38303.57129377389,13.0
Cuttack,KANTAPADA,21-381-03338,0.0,0.0
Cuttack,MAHANGA,21-381-03339,0.0,0.0
Cuttack,NARASINGHPUR,21-381-03340,0.0,0.0
Cuttack,NIALI,21-381-03341,0.0,0.0
Cuttack,NISCHINTA KOILI,21-381-03342,0.0,0.0
Cuttack,SALEPUR,21-381-03343,0.0,0.0
Cuttack,TANGI CHOUDWAR,21-381-03344,41690.0433459042,14.0
Cuttack,TIGIRIA,21-381-03345,0.0,0.0
Deogarh,BARKOTE,21-373-03346,0.0,0.0
Deogarh,REAMAL,21-373-03347,0.0,0.0
Deogarh,TILEIBANI,21-373-03348,0.0,0.0
Dhenkanal,BHUBAN,21-383-03349,0.0,0.0
Dhenkanal,DHENKANAL SADAR,21-383-03350,19732.299323522264,3.0
Dhenkanal,GONDIA,21-383-03351,0.0,0.0
Dhenkanal,HINDOL,21-383-03352,3887.5882185629653,2.0
Dhenkanal,KAMAKHYANAGAR,21-383-03353,0.0,0.0
Dhenkanal,KANKADA HAD,21-383-03354,0.0,0.0
Dhenkanal,ODAPADA,21-383-03355,49720.128346743,11.0
Dhenkanal,PARJANG,21-383-03356,0.0,0.0
Gajapati,GOSANI,21-389-03357,22570.286114652197,6.0
Gajapati,GUMMA,21-389-03358,0.0,0.0
Gajapati,KASINAGAR,21-389-03359,74453.24420489435,2.0
Gajapati,MOHANA,21-389-03360,0.0,0.0
Gajapati,NUAGADA,21-389-03361,0.0,0.0
Gajapati,R.UDAYAGIRI,21-389-03362,0.0,0.0
Gajapati,RAYAGADA,21-389-03363,0.0,0.0
Ganjam,ASKA,21-388-03364,0.0,0.0
Ganjam,BEGUNIAPADA,21-388-03365,0.0,0.0
Ganjam,BELLAGUNTHA,21-388-03366,0.0,0.0
Ganjam,BHANJANAGAR,21-388-03367,0.0,0.0
Ganjam,BUGUDA,21-388-03368,0.0,0.0
Ganjam,CHATRAPUR,21-388-03369,20901.419421705068,4.0
Ganjam,CHIKITI,21-388-03370,7851.894898576722,2.0
Ganjam,DHARAKOTE,21-388-03371,0.0,0.0
Ganjam,DIGAPAHANDI,21-388-03372,0.0,0.0
Ganjam,GANJAM,21-388-03373,24344.867166041924,5.0
Ganjam,HINJILICUT,21-388-03374,0.0,0.0
Ganjam,JAGANNATHPRASAD,21-388-03375,0.0,0.0
Ganjam,KABISURYANAGAR,21-388-03376,0.0,0.0
Ganjam,KHALLIKOTE,21-388-03377,18820.137753470615,4.0
Ganjam,KUKUDAKHANDI,21-388-03378,1373.9003697606358,1.0
Ganjam,PATRAPUR,21-388-03379,2675.385711736974,2.0
Ganjam,POLOSARA,21-388-03380,0.0,0.0
Ganjam,PURUSHOTTAMPUR,21-388-03381,0.0,0.0
Ganjam,RANGEILUNDA,21-388-03382,17265.023916015467,5.0
Ganjam,SANAKHEMUNDI,21-388-03383,0.0,0.0
Ganjam,SHERAGADA,21-388-03384,0.0,0.0
Ganjam,SURADA,21-388-03385,0.0,0.0
Jagatsinghapur,BALIKUDA,21-380-03386,0.0,0.0
Jagatsinghapur,BIRIDI,21-380-03387,14242.678542163207,3.0
Jagatsinghapur,ERASAMA,21-380-03388,828.4821991414259,2.0
Jagatsinghapur,JAGATSINGHPUR,21-380-03389,0.0,0.0
Jagatsinghapur,KUJANG,21-380-03390,51113.975823578556,15.0
Jagatsinghapur,NAUGAON,21-380-03391,0.0,0.0
Jagatsinghapur,RAGHUNATHPUR,21-380-03392,13910.615572984334,3.0
Jagatsinghapur,TIRTOL,21-380-03393,12669.847518471295,1.0
Jajapur,BADCHANA,21-382-03394,34294.61805340882,12.0
Jajapur,BARI,21-382-03395,0.0,0.0
Jajapur,BINJHARPUR,21-382-03396,0.0,0.0
Jajapur,DAHRMASALA,21-382-03397,30901.77379262471,6.0
Jajapur,DANAGADI,21-382-03398,48127.02000230713,11.0
Jajapur,DASARATHAPUR,21-382-03399,0.0,0.0
Jajapur,JAJPUR,21-382-03400,0.0,0.0
Jajapur,KOREI,21-382-03401,16561.158926144057,3.0
Jajapur,RASULPUR,21-382-03402,0.0,0.0
Jajapur,SUKINDA,21-382-03403,3744.737902629464,2.0
Jharsuguda,JHARSUGUDA,21-371-03404,80358.35656366532,63.0
Jharsuguda,KIRMIRA,21-371-03405,20444.643953782685,4.0
Jharsuguda,KOLABIRA,21-371-03406,0.0,0.0
Jharsuguda,LAIKERA,21-371-03407,0.0,0.0
Jharsuguda,LAKHANPUR,21-371-03408,14242.13886724034,9.0
Kalahandi,BHAWANIPATNA,21-395-03409,27582.871580254483,28.0
Kalahandi,DHARAMAGARH,21-395-03410,0.0,0.0
Kalahandi,GOLAMUNDA,21-395-03411,0.0,0.0
Kalahandi,JAYAPATNA,21-395-03412,0.0,0.0
Kalahandi,JUNAGARH,21-395-03413,11079.1963638925,22.0
Kalahandi,KALAMPUR,21-395-03414,0.0,0.0
Kalahandi,KARLAMUNDA,21-395-03415,0.0,0.0
Kalahandi,KESINGA,21-395-03416,12927.675455908426,3.0
Kalahandi,KOKASARA,21-395-03417,0.0,0.0
Kalahandi,LANJIGARH,21-395-03418,15840.284290635109,11.0
Kalahandi,MADANPUR RAMPUR,21-395-03419,0.0,0.0
Kalahandi,NARALA,21-395-03420,19816.23612345428,9.0
Kalahandi,THUAMUL RAM PUR,21-395-03421,0.0,0.0
Kandhamal,BALIGUDA,21-390-03422,0.0,0.0
Kandhamal,CHAKAPAD,21-390-03423,0.0,0.0
Kandhamal,DARINGIBADI,21-390-03424,0.0,0.0
Kandhamal,G.UDAYAGIRI,21-390-03425,0.0,0.0
Kandhamal,K.NUAGAN,21-390-03426,0.0,0.0
Kandhamal,KHAJURIPADA,21-390-03427,0.0,0.0
Kandhamal,KOTAGARH,21-390-03428,0.0,0.0
Kandhamal,PHIRINGIA,21-390-03429,0.0,0.0
Kandhamal,PHULBANI,21-390-03430,0.0,0.0
Kandhamal,RAIKIA,21-390-03431,0.0,0.0
Kandhamal,TIKABALI,21-390-03432,0.0,0.0
Kandhamal,TUMUDIBANDH,21-390-03433,0.0,0.0
Kendrapara,AUL,21-379-03434,0.0,0.0
Kendrapara,DERABISH,21-379-03435,13548.26021783502,1.0
Kendrapara,GARADAPUR,21-379-03436,0.0,0.0
Kendrapara,KENDRAPADA,21-379-03437,8498.472763909775,3.0
Kendrapara,MAHAKALAPADA,21-379-03438,12048.162774002702,2.0
Kendrapara,MARSAGHAI,21-379-03439,12261.35110948748,3.0
Kendrapara,PATTAMUNDAI,21-379-03440,0.0,0.0
Kendrapara,RAJKANIKA,21-379-03441,0.0,0.0
Kendrapara,RAJNAGAR,21-379-03442,0.0,0.0
Kendujhar,ANANDAPUR,21-375-03443,0.0,0.0
Kendujhar,BANSAPAL,21-375-03444,0.0,0.0
Kendujhar,CHAMPUA,21-375-03445,0.0,0.0
Kendujhar,GHASIPURA,21-375-03446,0.0,0.0
Kendujhar,GHATGAON,21-375-03447,32836.141263066034,4.0
Kendujhar,HARICHADANPUR,21-375-03448,49589.544293027495,8.0
Kendujhar,HATADIHI,21-375-03449,0.0,0.0
Kendujhar,JHUMPURA,21-375-03450,11934.76956352798,2.0
Kendujhar,JODA,21-375-03451,58556.32577232288,34.0
Kendujhar,KENDUJHAR SADAR,21-375-03452,35148.644768529404,5.0
Kendujhar,PATANA,21-375-03453,0.0,0.0
Kendujhar,SAHARAPADA,21-375-03454,0.0,0.0
Kendujhar,TELKOI,21-375-03455,0.0,0.0
Khordha,BALIANTA,21-386-03456,0.0,0.0
Khordha,BALIPATNA,21-386-03457,0.0,0.0
Khordha,BANAPUR,21-386-03458,2156.5886986144455,2.0
Khordha,BEGUNIA,21-386-03459,15362.38793692221,7.0
Khordha,BHUBANESWAR,21-386-03460,26061.154518933025,5.0
Khordha,BOLAGARH,21-386-03461,11042.285014645371,1.0
Khordha,CHILIKA,21-386-03462,20051.54151253283,5.0
Khordha,JATNI,21-386-03463,21670.97283507605,7.0
Khordha,KHORDHA,21-386-03464,28505.19365267599,14.0
Khordha,TANGI,21-386-03465,33859.353620363116,6.0
Koraput,BANDHUGAON,21-398-03466,0.0,0.0
Koraput,BOIPARIGUDA,21-398-03467,0.0,0.0
Koraput,BORIGUMMA,21-398-03468,0.0,0.0
Koraput,DASAMANTAPUR,21-398-03469,931.456984172152,1.0
Koraput,JEYPORE,21-398-03470,41342.189506412724,7.0
Koraput,KORAPUT,21-398-03471,54104.09439197433,11.0
Koraput,KOTPAD,21-398-03472,26157.555472855955,3.0
Koraput,KUNDURA,21-398-03473,0.0,0.0
Koraput,LAMTAPUT,21-398-03474,14184.356643190979,3.0
Koraput,LAXMIPUR,21-398-03475,42256.684656282705,7.0
Koraput,NANDAPUR,21-398-03476,42707.48753680819,6.0
Koraput,NARAYAN PATANA,21-398-03477,0.0,0.0
Koraput,POTTANGI,21-398-03478,0.0,0.0
Koraput,SEMILIGUDA,21-398-03479,22142.080457634733,5.0
Malkangiri,KALIMELA,21-399-03480,0.0,0.0
Malkangiri,KHAIRAPUT,21-399-03481,0.0,0.0
Malkangiri,KORUKONDA,21-399-03482,0.0,0.0
Malkangiri,CHITRAKONDA,21-399-03483,0.0,0.0
Malkangiri,MALKANGIRI,21-399-03484,0.0,0.0
Malkangiri,MATHILI,21-399-03485,0.0,0.0
Malkangiri,PODIA,21-399-03486,0.0,0.0
Mayurbhanj,BADASAHI,21-376-03487,0.0,0.0
Mayurbhanj,BAHALDA,21-376-03488,21977.797697601225,4.0
Mayurbhanj,BANGRIPOSI,21-376-03489,22734.411438814426,4.0
Mayurbhanj,BARIPADA,21-376-03490,24800.037451310403,4.0
Mayurbhanj,BETNOTI,21-376-03491,26754.783543947346,4.0
Mayurbhanj,BIJATALA,21-376-03492,0.0,0.0
Mayurbhanj,BISOI,21-376-03493,0.0,0.0
Mayurbhanj,GOPABANDHUNAGAR,21-376-03494,0.0,0.0
Mayurbhanj,JAMDA,21-376-03495,0.0,0.0
Mayurbhanj,JOSHIPUR,21-376-03496,0.0,0.0
Mayurbhanj,KAPTIPADA,21-376-03497,0.0,0.0
Mayurbhanj,KARANJIA,21-376-03498,0.0,0.0
Mayurbhanj,KHUNTA,21-376-03499,0.0,0.0
Mayurbhanj,KULIANA,21-376-03500,14673.218271132257,3.0
Mayurbhanj,KUSUMI,21-376-03501,21052.044425032254,5.0
Mayurbhanj,MORADA,21-376-03502,4275.220268650914,2.0
Mayurbhanj,RAIRANGPUR,21-376-03503,18068.813059048596,3.0
Mayurbhanj,RARUAN,21-376-03504,0.0,0.0
Mayurbhanj,RASGOVINDPUR,21-376-03505,3236.085114139168,2.0
Mayurbhanj,SAMAKHUNTA,21-376-03506,0.0,0.0
Mayurbhanj,SARASKANA,21-376-03507,4553.482631662429,1.0
Mayurbhanj,SUKRULI,21-376-03508,0.0,0.0
Mayurbhanj,SULIAPADA,21-376-03509,0.0,0.0
Mayurbhanj,THAKURMUNDA,21-376-03510,0.0,0.0
Mayurbhanj,TIRING,21-376-03511,0.0,0.0
Mayurbhanj,UDALA,21-376-03512,0.0,0.0
Nabarangpur,CHANDAHANDI,21-397-03513,0.0,0.0
Nabarangpur,DABUGAM,21-397-03514,0.0,0.0
Nabarangpur,JHARIGAM,21-397-03515,0.0,0.0
Nabarangpur,KOSAGUMUDA,21-397-03516,0.0,0.0
Nabarangpur,NABARANGPUR,21-397-03517,0.0,0.0
Nabarangpur,NANDAHANDI,21-397-03518,0.0,0.0
Nabarangpur,PAPADAHANDI,21-397-03519,0.0,0.0
Nabarangpur,RAIGHAR,21-397-03520,0.0,0.0
Nabarangpur,TENTULIKHUNTI,21-397-03521,0.0,0.0
Nabarangpur,UMERKOTE,21-397-03522,0.0,0.0
Nayagarh,BHAPUR,21-385-03523,0.0,0.0
Nayagarh,DASAPALLA,21-385-03524,0.0,0.0
Nayagarh,GANIA,21-385-03525,0.0,0.0
Nayagarh,KHANDAPARA,21-385-03526,0.0,0.0
Nayagarh,NAYAGARH,21-385-03527,14245.763300577528,35.0
Nayagarh,NUAGAON,21-385-03528,24143.183493517783,30.0
Nayagarh,ODAGAON,21-385-03529,0.0,0.0
Nayagarh,RANAPUR,21-385-03530,5666.8399904831485,1.0
Nuapada,BODEN,21-394-03531,0.0,0.0
Nuapada,KHARIAR,21-394-03532,0.0,0.0
Nuapada,KOMNA,21-394-03533,10856.455432788567,2.0
Nuapada,NUAPADA,21-394-03534,20592.87248114439,4.0
Nuapada,SINAPALI,21-394-03535,0.0,0.0
Puri,ASTARANGA,21-387-03536,0.0,0.0
Puri,BRAHMAGIRI,21-387-03537,4202.590569650801,5.0
Puri,DELANGA,21-387-03538,24158.239016232073,5.0
Puri,GOP,21-387-03539,0.0,0.0
Puri,KAKAT PUR,21-387-03540,0.0,0.0
Puri,KANAS,21-387-03541,378.959936161604,1.0
Puri,KRUSHNAPRASAD,21-387-03542,0.0,0.0
Puri,NIMAPADA,21-387-03543,0.0,0.0
Puri,PIPILI,21-387-03544,3602.611539617711,1.0
Puri,SADAR,21-387-03545,10155.516121342962,2.0
Puri,SATYABADI,21-387-03546,7369.014898132498,2.0
Rayagada,BISSAMCUTTACK,21-396-03547,25578.950976304994,6.0
Rayagada,CHANDRAPUR,21-396-03548,7646.51192251023,1.0
Rayagada,GUDARI,21-396-03549,0.0,0.0
Rayagada,GUNUPUR,21-396-03550,9625.32771612472,2.0
Rayagada,KALYANSINGPUR,21-396-03551,24825.642427974446,6.0
Rayagada,KASIPUR,21-396-03552,47770.395715745275,13.0
Rayagada,KOLNARA,21-396-03553,22083.630683862662,5.0
Rayagada,MUNIGUDA,21-396-03554,32849.252003765156,5.0
Rayagada,PADMAPUR,21-396-03555,0.0,0.0
Rayagada,RAMANAGUDA,21-396-03556,0.0,0.0
Rayagada,RAYAGADA,21-396-03557,40884.94848401386,9.0
Sambalpur,BAMRA,21-372-03558,26552.276929178523,4.0
Sambalpur,DHANKAUDA,21-372-03559,44089.72159590747,24.0
Sambalpur,JAMANKIRA,21-372-03560,0.0,0.0
Sambalpur,JUJOMURA,21-372-03561,27014.891665568797,4.0
Sambalpur,KUCHINDA,21-372-03562,0.0,0.0
Sambalpur,MANESWAR,21-372-03563,12420.439311462094,4.0
Sambalpur,NAKTIDEUL,21-372-03564,0.0,0.0
Sambalpur,RAIRAKHOL,21-372-03565,36423.99301299804,5.0
Sambalpur,RENGALI,21-372-03566,18958.225887484274,3.0
Sonepur,BINIKA,21-392-03567,0.0,0.0
Sonepur,BIRMAHARAJPUR,21-392-03568,0.0,0.0
Sonepur,DUNGURIPALI,21-392-03569,13046.60130024198,2.0
Sonepur,SONEPUR,21-392-03570,0.0,0.0
Sonepur,TARBHA,21-392-03571,0.0,0.0
Sonepur,ULLUNDA,21-392-03572,0.0,0.0
Sundargarh,BALISANKARA,21-374-03573,0.0,0.0
Sundargarh,BARGAON,21-374-03574,0.0,0.0
Sundargarh,BISRA,21-374-03575,88999.78296077861,33.0
Sundargarh,BONAIGARH,21-374-03576,0.0,0.0
Sundargarh,GURUNDIA,21-374-03577,14768.672760343414,3.0
Sundargarh,HEMGIR,21-374-03578,57960.33262476282,20.0
Sundargarh,KOIDA,21-374-03579,50955.30606864993,10.0
Sundargarh,KUARMUNDA,21-374-03580,21854.066173535568,5.0
Sundargarh,KUTRA,21-374-03581,0.0,0.0
Sundargarh,LAHUNIPARA,21-374-03582,14001.269100811722,5.0
Sundargarh,LATHIKATA,21-374-03583,20750.830465669675,9.0
Sundargarh,LEPHRIPARA,21-374-03584,0.0,0.0
Sundargarh,NUAGAON,21-374-03585,16263.770538615396,4.0
Sundargarh,RAJGANGPUR,21-374-03586,24769.9308498229,4.0
Sundargarh,SUBDEGA,21-374-03587,0.0,0.0
Sundargarh,SUNDARGARH,21-374-03588,9288.634709727678,3.0
Sundargarh,TANGARPALI,21-374-03589,0.0,0.0
