district,block_name,object_id,road_length,road_count
Anugul,ANUGUL,21-384-03276,187467.60615672806,43.0
Anugul,ATHMALLIK,21-384-03277,149768.9096852033,10.0
Anugul,BANARPAL,21-384-03278,138950.7442518618,58.0
Anugul,CHHENDIPADA,21-384-03279,113368.81104291076,11.0
Anugul,KANIHA,21-384-03280,228798.219825134,41.0
Anugul,KISHORENAGAR,21-384-03281,66446.35217463232,10.0
Anugul,PALALAHADA,21-384-03282,138141.6137883654,12.0
Anugul,TALACHER,21-384-03283,146302.60849505567,77.0
Balangir,AGALPUR,21-393-03284,65693.92829437507,16.0
Balangir,BALANGIR,21-393-03285,89763.20962481166,19.0
Balangir,BANGOMUNDA,21-393-03286,77483.5130651028,19.0
Balangir,BELPARA,21-393-03287,141581.32671013157,30.0
Balangir,DEOGAON,21-393-03288,70970.368043813,15.0
Balangir,GUDVELLA,21-393-03289,59261.47160618247,14.0
Balangir,KHAPRAKHOL,21-393-03290,157123.7066981294,48.0
Balangir,LOISINGA,21-393-03291,40454.39050265425,3.0
Balangir,MURIBAHAL,21-393-03292,119067.89182474781,22.0
Balangir,PATNAGARH,21-393-03293,200479.07958236962,42.0
Balangir,PUINTALA,21-393-03294,63586.59928623355,13.0
Balangir,SAINTALA,21-393-03295,121122.54080398145,25.0
Balangir,TITLAGARH,21-393-03296,132372.34814877366,14.0
Balangir,TUREKELA,21-393-03297,124184.81093631293,30.0
Baleshwar,BAHANAGA,21-377-03298,74196.70347215162,8.0
Baleshwar,BALESHWAR,21-377-03299,142681.89404308755,38.0
Baleshwar,BALIAPAL,21-377-03300,94271.1303667211,12.0
Baleshwar,BASTA,21-377-03301,81292.44472164499,15.0
Baleshwar,BHOGRAI,21-377-03302,65521.570148476196,7.0
Baleshwar,JALESWAR,21-377-03303,107329.82729465418,15.0
Baleshwar,KHAIRA,21-377-03304,86645.41988659541,16.0
Baleshwar,NILGIRI,21-377-03305,70603.76757212373,13.0
Baleshwar,OUPADA,21-377-03306,37962.11246839643,13.0
Baleshwar,REMUNA,21-377-03307,73777.57755037001,23.0
Baleshwar,SIMULIA,21-377-03308,68091.61418736285,15.0
Baleshwar,SORO,21-377-03309,92442.54192742276,21.0
Bargarh,AMBABHONA,21-370-03310,116204.77591292665,24.0
Bargarh,ATTABIRA,21-370-03311,183434.30574336072,44.0
Bargarh,BARGARH,21-370-03312,78774.13225904951,17.0
Bargarh,BARPALI,21-370-03313,138992.55326217736,35.0
Bargarh,BHATLI,21-370-03314,77788.20643183573,26.0
Bargarh,BHEDEN,21-370-03315,126404.18015155224,32.0
Bargarh,BIJEPUR,21-370-03316,63278.822570696444,13.0
Bargarh,GAISILET,21-370-03317,90890.08407536843,19.0
Bargarh,JHARBANDH,21-370-03318,51859.76836801904,16.0
Bargarh,PADAMPUR,21-370-03319,127774.31373581522,27.0
Bargarh,PAIKMAL,21-370-03320,74193.40584837132,13.0
Bargarh,SOHELLA,21-370-03321,82549.2782238018,11.0
Bhadrak,BASUDEVPUR,21-378-03322,159054.41611052884,44.0
Bhadrak,BHADRAK,21-378-03323,92174.49997324265,17.0
Bhadrak,BHANDARIPOKHARI,21-378-03324,96292.37877986862,12.0
Bhadrak,BONTH,21-378-03325,75640.3242715164,9.0
Bhadrak,CHANDABALI,21-378-03326,178503.81304601443,31.0
Bhadrak,DHAMANAGAR,21-378-03327,82341.50438321294,38.0
Bhadrak,TIHIDI,21-378-03328,42797.11222097201,14.0
Boudh,BOUDH,21-391-03329,130586.25762567414,23.0
Boudh,HARABHANGA,21-391-03330,144199.94484479522,21.0
Boudh,KANTAMAL,21-391-03331,101150.87662185056,17.0
Cuttack,ATHAGAD,21-381-03332,112857.50471920086,24.0
Cuttack,BADAMBA,21-381-03333,31744.069610028295,4.0
Cuttack,BANKI,21-381-03334,47743.92538657511,8.0
Cuttack,BANKI- DAMPARA,21-381-03335,126363.86263560514,19.0
Cuttack,BARANGA,21-381-03336,39629.32359962432,36.0
Cuttack,CUTTACKSADAR,21-381-03337,180890.19660143883,66.0
Cuttack,KANTAPADA,21-381-03338,66226.88827460902,23.0
Cuttack,MAHANGA,21-381-03339,71191.60782220367,32.0
Cuttack,NARASINGHPUR,21-381-03340,126131.67602178172,26.0
Cuttack,NIALI,21-381-03341,60993.59014246793,24.0
Cuttack,NISCHINTA KOILI,21-381-03342,138888.17973840388,62.0
Cuttack,SALEPUR,21-381-03343,56380.04893933824,12.0
Cuttack,TANGI CHOUDWAR,21-381-03344,159277.7196823422,41.0
Cuttack,TIGIRIA,21-381-03345,14001.33614714144,3.0
Deogarh,BARKOTE,21-373-03346,153007.32729361253,11.0
Deogarh,REAMAL,21-373-03347,184436.41362345702,25.0
Deogarh,TILEIBANI,21-373-03348,203546.2168755313,45.0
Dhenkanal,BHUBAN,21-383-03349,27689.06217129179,2.0
Dhenkanal,DHENKANAL SADAR,21-383-03350,147110.64420491105,33.0
Dhenkanal,GONDIA,21-383-03351,132094.66889451013,15.0
Dhenkanal,HINDOL,21-383-03352,87947.00170336803,15.0
Dhenkanal,KAMAKHYANAGAR,21-383-03353,110552.30901762085,15.0
Dhenkanal,KANKADA HAD,21-383-03354,188969.83395346146,24.0
Dhenkanal,ODAPADA,21-383-03355,68870.43031875505,12.0
Dhenkanal,PARJANG,21-383-03356,82058.72446195864,10.0
Gajapati,GOSANI,21-389-03357,124794.03675354426,33.0
Gajapati,GUMMA,21-389-03358,125506.71672518965,35.0
Gajapati,KASINAGAR,21-389-03359,64449.61989396468,13.0
Gajapati,MOHANA,21-389-03360,280470.21941413387,28.0
Gajapati,NUAGADA,21-389-03361,105874.61504290278,20.0
Gajapati,R.UDAYAGIRI,21-389-03362,89614.081560458,9.0
Gajapati,RAYAGADA,21-389-03363,232290.35932689245,45.0
Ganjam,ASKA,21-388-03364,62775.784681624194,13.0
Ganjam,BEGUNIAPADA,21-388-03365,78138.63162866561,18.0
Ganjam,BELLAGUNTHA,21-388-03366,54978.49555199771,14.0
Ganjam,BHANJANAGAR,21-388-03367,127250.00514061945,20.0
Ganjam,BUGUDA,21-388-03368,92024.71782394749,12.0
Ganjam,CHATRAPUR,21-388-03369,128950.53059699544,33.0
Ganjam,CHIKITI,21-388-03370,83248.06083501613,27.0
Ganjam,DHARAKOTE,21-388-03371,86449.53523561763,18.0
Ganjam,DIGAPAHANDI,21-388-03372,101759.30081356627,43.0
Ganjam,GANJAM,21-388-03373,131159.92008240923,27.0
Ganjam,HINJILICUT,21-388-03374,116107.626339606,76.0
Ganjam,JAGANNATHPRASAD,21-388-03375,66312.461687696,5.0
Ganjam,KABISURYANAGAR,21-388-03376,67276.72550094013,21.0
Ganjam,KHALLIKOTE,21-388-03377,79821.54342110289,20.0
Ganjam,KUKUDAKHANDI,21-388-03378,81929.84643715796,52.0
Ganjam,PATRAPUR,21-388-03379,146618.33099504682,41.0
Ganjam,POLOSARA,21-388-03380,107759.13482409049,25.0
Ganjam,PURUSHOTTAMPUR,21-388-03381,85670.06951066258,22.0
Ganjam,RANGEILUNDA,21-388-03382,94218.94419530207,56.0
Ganjam,SANAKHEMUNDI,21-388-03383,114183.00838344663,85.0
Ganjam,SHERAGADA,21-388-03384,40261.70229846047,23.0
Ganjam,SURADA,21-388-03385,86137.0329272889,9.0
Jagatsinghapur,BALIKUDA,21-380-03386,89968.20921792649,34.0
Jagatsinghapur,BIRIDI,21-380-03387,14569.29459076414,4.0
Jagatsinghapur,ERASAMA,21-380-03388,132750.529304281,47.0
Jagatsinghapur,JAGATSINGHPUR,21-380-03389,35034.55586275831,35.0
Jagatsinghapur,KUJANG,21-380-03390,153272.4673019281,50.0
Jagatsinghapur,NAUGAON,21-380-03391,38409.047624460945,9.0
Jagatsinghapur,RAGHUNATHPUR,21-380-03392,20839.658796367825,3.0
Jagatsinghapur,TIRTOL,21-380-03393,63411.562010486974,17.0
Jajapur,BADCHANA,21-382-03394,140698.23145356277,72.0
Jajapur,BARI,21-382-03395,66147.88631113907,10.0
Jajapur,BINJHARPUR,21-382-03396,36727.40695095364,7.0
Jajapur,DAHRMASALA,21-382-03397,132455.50771513264,27.0
Jajapur,DANAGADI,21-382-03398,106027.85894459128,20.0
Jajapur,DASARATHAPUR,21-382-03399,55154.65497188149,8.0
Jajapur,JAJPUR,21-382-03400,81806.56319030008,18.0
Jajapur,KOREI,21-382-03401,75436.25325048997,13.0
Jajapur,RASULPUR,21-382-03402,86483.47887750143,33.0
Jajapur,SUKINDA,21-382-03403,99888.01066711331,24.0
Jharsuguda,JHARSUGUDA,21-371-03404,182399.8586841009,76.0
Jharsuguda,KIRMIRA,21-371-03405,77112.21118064484,33.0
Jharsuguda,KOLABIRA,21-371-03406,68111.17068289488,22.0
Jharsuguda,LAIKERA,21-371-03407,100903.19749864779,31.0
Jharsuguda,LAKHANPUR,21-371-03408,154538.28364498747,25.0
Kalahandi,BHAWANIPATNA,21-395-03409,258651.06164114733,116.0
Kalahandi,DHARAMAGARH,21-395-03410,16377.578206610286,1.0
Kalahandi,GOLAMUNDA,21-395-03411,66853.06256122237,17.0
Kalahandi,JAYAPATNA,21-395-03412,164854.70388964706,57.0
Kalahandi,JUNAGARH,21-395-03413,71258.79365361609,9.0
Kalahandi,KALAMPUR,21-395-03414,32507.893334031585,8.0
Kalahandi,KARLAMUNDA,21-395-03415,21524.096344482496,5.0
Kalahandi,KESINGA,21-395-03416,72378.2916404482,11.0
Kalahandi,KOKASARA,21-395-03417,53573.591680064725,8.0
Kalahandi,LANJIGARH,21-395-03418,123234.56779675592,20.0
Kalahandi,MADANPUR RAMPUR,21-395-03419,95148.10076707011,14.0
Kalahandi,NARALA,21-395-03420,68875.99452741214,13.0
Kalahandi,THUAMUL RAM PUR,21-395-03421,140133.14989467373,25.0
Kandhamal,BALIGUDA,21-390-03422,79494.88819734356,5.0
Kandhamal,CHAKAPAD,21-390-03423,91987.07638210274,16.0
Kandhamal,DARINGIBADI,21-390-03424,174459.0121580722,20.0
Kandhamal,G.UDAYAGIRI,21-390-03425,30703.318718285045,6.0
Kandhamal,K.NUAGAN,21-390-03426,72013.44518477362,6.0
Kandhamal,KHAJURIPADA,21-390-03427,83104.31570835045,12.0
Kandhamal,KOTAGARH,21-390-03428,136206.11060213746,14.0
Kandhamal,PHIRINGIA,21-390-03429,83313.47354226784,11.0
Kandhamal,PHULBANI,21-390-03430,56526.11171595505,10.0
Kandhamal,RAIKIA,21-390-03431,27007.906318050416,3.0
Kandhamal,TIKABALI,21-390-03432,50305.602650557325,7.0
Kandhamal,TUMUDIBANDH,21-390-03433,89046.8037401616,9.0
Kendrapara,AUL,21-379-03434,89570.54397099555,8.0
Kendrapara,DERABISH,21-379-03435,105225.39791576228,50.0
Kendrapara,GARADAPUR,21-379-03436,89954.54831660585,19.0
Kendrapara,KENDRAPADA,21-379-03437,122520.71186271321,36.0
Kendrapara,MAHAKALAPADA,21-379-03438,138484.76031161976,17.0
Kendrapara,MARSAGHAI,21-379-03439,81511.36972916864,37.0
Kendrapara,PATTAMUNDAI,21-379-03440,119911.22041608107,13.0
Kendrapara,RAJKANIKA,21-379-03441,33152.75289854098,6.0
Kendrapara,RAJNAGAR,21-379-03442,7915.686709983637,3.0
Kendujhar,ANANDAPUR,21-375-03443,48295.98976134911,6.0
Kendujhar,BANSAPAL,21-375-03444,117005.40093438189,18.0
Kendujhar,CHAMPUA,21-375-03445,91868.96592217554,14.0
Kendujhar,GHASIPURA,21-375-03446,51109.61678189211,8.0
Kendujhar,GHATGAON,21-375-03447,135417.00994500436,17.0
Kendujhar,HARICHADANPUR,21-375-03448,164136.96059295913,21.0
Kendujhar,HATADIHI,21-375-03449,71089.3221108423,8.0
Kendujhar,JHUMPURA,21-375-03450,76766.25616832159,12.0
Kendujhar,JODA,21-375-03451,154979.27305539945,25.0
Kendujhar,KENDUJHAR SADAR,21-375-03452,123861.48446552883,26.0
Kendujhar,PATANA,21-375-03453,109184.92970707284,18.0
Kendujhar,SAHARAPADA,21-375-03454,16696.99326392439,3.0
Kendujhar,TELKOI,21-375-03455,108554.57671781856,11.0
Khordha,BALIANTA,21-386-03456,84426.42832687349,29.0
Khordha,BALIPATNA,21-386-03457,56292.97002392977,14.0
Khordha,BANAPUR,21-386-03458,143664.36450878967,45.0
Khordha,BEGUNIA,21-386-03459,129624.99294664919,26.0
Khordha,BHUBANESWAR,21-386-03460,193670.89300869041,94.0
Khordha,BOLAGARH,21-386-03461,68544.55453417813,15.0
Khordha,CHILIKA,21-386-03462,24964.804488473288,7.0
Khordha,JATNI,21-386-03463,95941.34231806544,23.0
Khordha,KHORDHA,21-386-03464,111602.33975304762,29.0
Khordha,TANGI,21-386-03465,75338.77293674609,18.0
Koraput,BANDHUGAON,21-398-03466,26863.810698332723,2.0
Koraput,BOIPARIGUDA,21-398-03467,83969.78291270291,12.0
Koraput,BORIGUMMA,21-398-03468,112117.14075391319,18.0
Koraput,DASAMANTAPUR,21-398-03469,96463.78936061193,19.0
Koraput,JEYPORE,21-398-03470,102336.93054754076,15.0
Koraput,KORAPUT,21-398-03471,98775.68422077005,48.0
Koraput,KOTPAD,21-398-03472,52672.14294815089,10.0
Koraput,KUNDURA,21-398-03473,31764.644199510407,5.0
Koraput,LAMTAPUT,21-398-03474,72538.52290377271,13.0
Koraput,LAXMIPUR,21-398-03475,87437.18752167103,12.0
Koraput,NANDAPUR,21-398-03476,147077.62737534515,28.0
Koraput,NARAYAN PATANA,21-398-03477,18283.781441690775,1.0
Koraput,POTTANGI,21-398-03478,89213.9872931075,12.0
Koraput,SEMILIGUDA,21-398-03479,90010.09676286465,22.0
Malkangiri,KALIMELA,21-399-03480,81310.92351657116,18.0
Malkangiri,KHAIRAPUT,21-399-03481,66927.90590316693,8.0
Malkangiri,KORUKONDA,21-399-03482,211171.69311444362,49.0
Malkangiri,CHITRAKONDA,21-399-03483,41655.186889864024,10.0
Malkangiri,MALKANGIRI,21-399-03484,98741.80375874767,83.0
Malkangiri,MATHILI,21-399-03485,81895.33957044495,16.0
Malkangiri,PODIA,21-399-03486,72382.07025031326,13.0
Mayurbhanj,BADASAHI,21-376-03487,68248.18099984329,11.0
Mayurbhanj,BAHALDA,21-376-03488,60842.920844751665,10.0
Mayurbhanj,BANGRIPOSI,21-376-03489,21952.317475615164,3.0
Mayurbhanj,BARIPADA,21-376-03490,79792.04795193904,14.0
Mayurbhanj,BETNOTI,21-376-03491,38740.360361342726,3.0
Mayurbhanj,BIJATALA,21-376-03492,22253.391064307747,2.0
Mayurbhanj,BISOI,21-376-03493,51966.90811050337,4.0
Mayurbhanj,GOPABANDHUNAGAR,21-376-03494,60072.919700922495,12.0
Mayurbhanj,JAMDA,21-376-03495,41524.078582490256,10.0
Mayurbhanj,JOSHIPUR,21-376-03496,107367.64463658043,14.0
Mayurbhanj,KAPTIPADA,21-376-03497,67586.47526564669,13.0
Mayurbhanj,KARANJIA,21-376-03498,62577.865287635614,5.0
Mayurbhanj,KHUNTA,21-376-03499,27270.304812386217,7.0
Mayurbhanj,KULIANA,21-376-03500,42800.32281484129,7.0
Mayurbhanj,KUSUMI,21-376-03501,18873.27440210748,2.0
Mayurbhanj,MORADA,21-376-03502,85500.86128628037,12.0
Mayurbhanj,RAIRANGPUR,21-376-03503,49542.373372250084,6.0
Mayurbhanj,RARUAN,21-376-03504,15502.2711110217,4.0
Mayurbhanj,RASGOVINDPUR,21-376-03505,72817.30689219935,22.0
Mayurbhanj,SAMAKHUNTA,21-376-03506,24673.642035567525,4.0
Mayurbhanj,SARASKANA,21-376-03507,24682.260403721684,4.0
Mayurbhanj,SUKRULI,21-376-03508,47373.170383328994,6.0
Mayurbhanj,SULIAPADA,21-376-03509,104037.10795751016,18.0
Mayurbhanj,THAKURMUNDA,21-376-03510,109189.82686756912,7.0
Mayurbhanj,TIRING,21-376-03511,13772.346817383786,1.0
Mayurbhanj,UDALA,21-376-03512,82707.46789920186,13.0
Nabarangpur,CHANDAHANDI,21-397-03513,7473.297209549915,2.0
Nabarangpur,DABUGAM,21-397-03514,18714.150061789212,3.0
Nabarangpur,JHARIGAM,21-397-03515,72811.70949424242,15.0
Nabarangpur,KOSAGUMUDA,21-397-03516,55255.45681708983,5.0
Nabarangpur,NABARANGPUR,21-397-03517,100292.57813437567,42.0
Nabarangpur,NANDAHANDI,21-397-03518,54421.98672013376,14.0
Nabarangpur,PAPADAHANDI,21-397-03519,81671.23572132862,12.0
Nabarangpur,RAIGHAR,21-397-03520,143526.01876751782,13.0
Nabarangpur,TENTULIKHUNTI,21-397-03521,115165.70481322227,37.0
Nabarangpur,UMERKOTE,21-397-03522,110779.68276621863,16.0
Nayagarh,BHAPUR,21-385-03523,86222.6271375994,15.0
Nayagarh,DASAPALLA,21-385-03524,88346.03858217188,8.0
Nayagarh,GANIA,21-385-03525,103879.25395661418,17.0
Nayagarh,KHANDAPARA,21-385-03526,99763.88924783771,18.0
Nayagarh,NAYAGARH,21-385-03527,85907.82639658965,26.0
Nayagarh,NUAGAON,21-385-03528,36596.56385955327,3.0
Nayagarh,ODAGAON,21-385-03529,58933.105986498194,24.0
Nayagarh,RANAPUR,21-385-03530,120403.16015796852,37.0
Nuapada,BODEN,21-394-03531,161944.71459036449,32.0
Nuapada,KHARIAR,21-394-03532,101947.85677001684,22.0
Nuapada,KOMNA,21-394-03533,95245.02501881955,20.0
Nuapada,NUAPADA,21-394-03534,169676.67983398327,32.0
Nuapada,SINAPALI,21-394-03535,142339.01242624756,46.0
Puri,ASTARANGA,21-387-03536,24500.33760448023,5.0
Puri,BRAHMAGIRI,21-387-03537,79004.22096291446,174.0
Puri,DELANGA,21-387-03538,62102.279745975866,14.0
Puri,GOP,21-387-03539,63825.093317473744,12.0
Puri,KAKAT PUR,21-387-03540,75911.78602422323,16.0
Puri,KANAS,21-387-03541,42296.42547362889,8.0
Puri,KRUSHNAPRASAD,21-387-03542,91661.18592979526,12.0
Puri,NIMAPADA,21-387-03543,80635.99596153756,14.0
Puri,PIPILI,21-387-03544,61971.24586790708,15.0
Puri,SADAR,21-387-03545,44194.72333803397,17.0
Puri,SATYABADI,21-387-03546,53016.76163371647,18.0
Rayagada,BISSAMCUTTACK,21-396-03547,86698.16271564226,8.0
Rayagada,CHANDRAPUR,21-396-03548,135000.19089500062,21.0
Rayagada,GUDARI,21-396-03549,59740.92612444755,5.0
Rayagada,GUNUPUR,21-396-03550,121780.79788786646,18.0
Rayagada,KALYANSINGPUR,21-396-03551,49506.882669161605,8.0
Rayagada,KASIPUR,21-396-03552,199590.08459424542,17.0
Rayagada,KOLNARA,21-396-03553,66129.80135280176,13.0
Rayagada,MUNIGUDA,21-396-03554,46855.914798756414,7.0
Rayagada,PADMAPUR,21-396-03555,64764.408337967245,7.0
Rayagada,RAMANAGUDA,21-396-03556,68364.61578396286,11.0
Rayagada,RAYAGADA,21-396-03557,106187.75896526266,12.0
Sambalpur,BAMRA,21-372-03558,58762.65858039594,13.0
Sambalpur,DHANKAUDA,21-372-03559,205630.98030882233,69.0
Sambalpur,JAMANKIRA,21-372-03560,203749.96330929996,30.0
Sambalpur,JUJOMURA,21-372-03561,104525.18463315521,16.0
Sambalpur,KUCHINDA,21-372-03562,100040.56797741343,24.0
Sambalpur,MANESWAR,21-372-03563,116211.69173617261,30.0
Sambalpur,NAKTIDEUL,21-372-03564,126800.8186951247,16.0
Sambalpur,RAIRAKHOL,21-372-03565,118733.36422917889,13.0
Sambalpur,RENGALI,21-372-03566,144613.3064268564,26.0
Sonepur,BINIKA,21-392-03567,106441.8292344519,27.0
Sonepur,BIRMAHARAJPUR,21-392-03568,53952.66388066816,14.0
Sonepur,DUNGURIPALI,21-392-03569,44494.775931057295,12.0
Sonepur,SONEPUR,21-392-03570,84870.85041270778,13.0
Sonepur,TARBHA,21-392-03571,22363.365712240975,6.0
Sonepur,ULLUNDA,21-392-03572,108271.65314939605,21.0
Sundargarh,BALISANKARA,21-374-03573,198589.00939423908,41.0
Sundargarh,BARGAON,21-374-03574,83616.72035006042,10.0
Sundargarh,BISRA,21-374-03575,91542.95933599652,60.0
Sundargarh,BONAIGARH,21-374-03576,102435.87471300436,19.0
Sundargarh,GURUNDIA,21-374-03577,151615.8632900887,26.0
Sundargarh,HEMGIR,21-374-03578,170402.93100667826,31.0
Sundargarh,KOIDA,21-374-03579,90642.27182602535,3.0
Sundargarh,KUARMUNDA,21-374-03580,124055.34922431911,24.0
Sundargarh,KUTRA,21-374-03581,79197.45928468481,13.0
Sundargarh,LAHUNIPARA,21-374-03582,131784.724179365,14.0
Sundargarh,LATHIKATA,21-374-03583,101432.54908903656,26.0
Sundargarh,LEPHRIPARA,21-374-03584,161562.01219373528,49.0
Sundargarh,NUAGAON,21-374-03585,29991.103508545228,13.0
Sundargarh,RAJGANGPUR,21-374-03586,99650.44800424293,16.0
Sundargarh,SUBDEGA,21-374-03587,134869.06308127078,29.0
Sundargarh,SUNDARGARH,21-374-03588,108157.26098781156,30.0
Sundargarh,TANGARPALI,21-374-03589,137392.7360327559,42.0
