dtname,block_name,object_id,schools_count
Anugul,ANUGUL,21-384-03276,258
Anugul,ATHMALLIK,21-384-03277,237
Anugul,BANARPAL,21-384-03278,182
Anugul,CHHENDIPADA,21-384-03279,274
Anugul,KANIHA,21-384-03280,204
Anugul,KISHORENAGAR,21-384-03281,188
Anugul,PALALAHADA,21-384-03282,261
Anugul,TALACHER,21-384-03283,175
Balangir,AGALPUR,21-393-03284,139
Balangir,BALANGIR,21-393-03285,223
Balangir,BANGOMUNDA,21-393-03286,189
Balangir,BELPARA,21-393-03287,183
Balangir,DEOGAON,21-393-03288,180
Balangir,GUDVELLA,21-393-03289,110
Balangir,KHAPRAKHOL,21-393-03290,167
Balangir,LOISINGA,21-393-03291,162
Balangir,MURIBAHAL,21-393-03292,175
Balangir,PATNAGARH,21-393-03293,237
Balangir,PUINTALA,21-393-03294,195
Balangir,SAINTALA,21-393-03295,207
Balangir,TITLAGARH,21-393-03296,194
Balangir,TUREKELA,21-393-03297,160
Baleshwar,BAHANAGA,21-377-03298,218
Baleshwar,BALESHWAR,21-377-03299,423
Baleshwar,BALIAPAL,21-377-03300,300
Baleshwar,BASTA,21-377-03301,274
Baleshwar,BHOGRAI,21-377-03302,414
Baleshwar,JALESWAR,21-377-03303,318
Baleshwar,KHAIRA,21-377-03304,294
Baleshwar,NILGIRI,21-377-03305,238
Baleshwar,OUPADA,21-377-03306,150
Baleshwar,REMUNA,21-377-03307,258
Baleshwar,SIMULIA,21-377-03308,189
Baleshwar,SORO,21-377-03309,278
Bargarh,AMBABHONA,21-370-03310,103
Bargarh,ATTABIRA,21-370-03311,178
Bargarh,BARGARH,21-370-03312,150
Bargarh,BARPALI,21-370-03313,226
Bargarh,BHATLI,21-370-03314,121
Bargarh,BHEDEN,21-370-03315,175
Bargarh,BIJEPUR,21-370-03316,148
Bargarh,GAISILET,21-370-03317,125
Bargarh,JHARBANDH,21-370-03318,105
Bargarh,PADAMPUR,21-370-03319,190
Bargarh,PAIKMAL,21-370-03320,172
Bargarh,SOHELLA,21-370-03321,180
Bhadrak,BASUDEVPUR,21-378-03322,367
Bhadrak,BHADRAK,21-378-03323,428
Bhadrak,BHANDARIPOKHARI,21-378-03324,178
Bhadrak,BONTH,21-378-03325,247
Bhadrak,CHANDABALI,21-378-03326,321
Bhadrak,DHAMANAGAR,21-378-03327,271
Bhadrak,TIHIDI,21-378-03328,262
Boudh,BOUDH,21-391-03329,240
Boudh,HARABHANGA,21-391-03330,259
Boudh,KANTAMAL,21-391-03331,274
Cuttack,ATHAGAD,21-381-03332,219
Cuttack,BADAMBA,21-381-03333,210
Cuttack,BANKI,21-381-03334,111
Cuttack,BANKI- DAMPARA,21-381-03335,112
Cuttack,BARANGA,21-381-03336,63
Cuttack,CUTTACKSADAR,21-381-03337,574
Cuttack,KANTAPADA,21-381-03338,98
Cuttack,MAHANGA,21-381-03339,256
Cuttack,NARASINGHPUR,21-381-03340,222
Cuttack,NIALI,21-381-03341,157
Cuttack,NISCHINTA KOILI,21-381-03342,257
Cuttack,SALEPUR,21-381-03343,271
Cuttack,TANGI CHOUDWAR,21-381-03344,236
Cuttack,TIGIRIA,21-381-03345,87
Deogarh,BARKOTE,21-373-03346,199
Deogarh,REAMAL,21-373-03347,211
Deogarh,TILEIBANI,21-373-03348,198
Dhenkanal,BHUBAN,21-383-03349,149
Dhenkanal,DHENKANAL SADAR,21-383-03350,257
Dhenkanal,GONDIA,21-383-03351,222
Dhenkanal,HINDOL,21-383-03352,260
Dhenkanal,KAMAKHYANAGAR,21-383-03353,228
Dhenkanal,KANKADA HAD,21-383-03354,203
Dhenkanal,ODAPADA,21-383-03355,109
Dhenkanal,PARJANG,21-383-03356,158
Gajapati,GOSANI,21-389-03357,144
Gajapati,GUMMA,21-389-03358,119
Gajapati,KASINAGAR,21-389-03359,83
Gajapati,MOHANA,21-389-03360,285
Gajapati,NUAGADA,21-389-03361,106
Gajapati,R.UDAYAGIRI,21-389-03362,133
Gajapati,RAYAGADA,21-389-03363,138
Ganjam,ASKA,21-388-03364,159
Ganjam,BEGUNIAPADA,21-388-03365,158
Ganjam,BELLAGUNTHA,21-388-03366,143
Ganjam,BHANJANAGAR,21-388-03367,213
Ganjam,BUGUDA,21-388-03368,171
Ganjam,CHATRAPUR,21-388-03369,170
Ganjam,CHIKITI,21-388-03370,137
Ganjam,DHARAKOTE,21-388-03371,153
Ganjam,DIGAPAHANDI,21-388-03372,204
Ganjam,GANJAM,21-388-03373,194
Ganjam,HINJILICUT,21-388-03374,166
Ganjam,JAGANNATHPRASAD,21-388-03375,211
Ganjam,KABISURYANAGAR,21-388-03376,140
Ganjam,KHALLIKOTE,21-388-03377,194
Ganjam,KUKUDAKHANDI,21-388-03378,152
Ganjam,PATRAPUR,21-388-03379,174
Ganjam,POLOSARA,21-388-03380,177
Ganjam,PURUSHOTTAMPUR,21-388-03381,171
Ganjam,RANGEILUNDA,21-388-03382,308
Ganjam,SANAKHEMUNDI,21-388-03383,174
Ganjam,SHERAGADA,21-388-03384,114
Ganjam,SURADA,21-388-03385,247
Jagatsinghapur,BALIKUDA,21-380-03386,199
Jagatsinghapur,BIRIDI,21-380-03387,115
Jagatsinghapur,ERASAMA,21-380-03388,218
Jagatsinghapur,JAGATSINGHPUR,21-380-03389,243
Jagatsinghapur,KUJANG,21-380-03390,202
Jagatsinghapur,NAUGAON,21-380-03391,106
Jagatsinghapur,RAGHUNATHPUR,21-380-03392,140
Jagatsinghapur,TIRTOL,21-380-03393,178
Jajapur,BADCHANA,21-382-03394,324
Jajapur,BARI,21-382-03395,247
Jajapur,BINJHARPUR,21-382-03396,222
Jajapur,DAHRMASALA,21-382-03397,318
Jajapur,DANAGADI,21-382-03398,261
Jajapur,DASARATHAPUR,21-382-03399,287
Jajapur,JAJPUR,21-382-03400,268
Jajapur,KOREI,21-382-03401,228
Jajapur,RASULPUR,21-382-03402,230
Jajapur,SUKINDA,21-382-03403,195
Jharsuguda,JHARSUGUDA,21-371-03404,265
Jharsuguda,KIRMIRA,21-371-03405,75
Jharsuguda,KOLABIRA,21-371-03406,76
Jharsuguda,LAIKERA,21-371-03407,84
Jharsuguda,LAKHANPUR,21-371-03408,256
Kalahandi,BHAWANIPATNA,21-395-03409,301
Kalahandi,DHARAMAGARH,21-395-03410,211
Kalahandi,GOLAMUNDA,21-395-03411,283
Kalahandi,JAYAPATNA,21-395-03412,189
Kalahandi,JUNAGARH,21-395-03413,237
Kalahandi,KALAMPUR,21-395-03414,96
Kalahandi,KARLAMUNDA,21-395-03415,92
Kalahandi,KESINGA,21-395-03416,258
Kalahandi,KOKASARA,21-395-03417,169
Kalahandi,LANJIGARH,21-395-03418,231
Kalahandi,MADANPUR RAMPUR,21-395-03419,171
Kalahandi,NARALA,21-395-03420,179
Kalahandi,THUAMUL RAM PUR,21-395-03421,177
Kandhamal,BALIGUDA,21-390-03422,196
Kandhamal,CHAKAPAD,21-390-03423,102
Kandhamal,DARINGIBADI,21-390-03424,276
Kandhamal,G.UDAYAGIRI,21-390-03425,89
Kandhamal,K.NUAGAN,21-390-03426,157
Kandhamal,KHAJURIPADA,21-390-03427,133
Kandhamal,KOTAGARH,21-390-03428,146
Kandhamal,PHIRINGIA,21-390-03429,198
Kandhamal,PHULBANI,21-390-03430,150
Kandhamal,RAIKIA,21-390-03431,133
Kandhamal,TIKABALI,21-390-03432,94
Kandhamal,TUMUDIBANDH,21-390-03433,147
Kendrapara,AUL,21-379-03434,214
Kendrapara,DERABISH,21-379-03435,215
Kendrapara,GARADAPUR,21-379-03436,147
Kendrapara,KENDRAPADA,21-379-03437,272
Kendrapara,MAHAKALAPADA,21-379-03438,332
Kendrapara,MARSAGHAI,21-379-03439,155
Kendrapara,PATTAMUNDAI,21-379-03440,274
Kendrapara,RAJKANIKA,21-379-03441,216
Kendrapara,RAJNAGAR,21-379-03442,251
Kendujhar,ANANDAPUR,21-375-03443,230
Kendujhar,BANSAPAL,21-375-03444,242
Kendujhar,CHAMPUA,21-375-03445,243
Kendujhar,GHASIPURA,21-375-03446,238
Kendujhar,GHATGAON,21-375-03447,261
Kendujhar,HARICHADANPUR,21-375-03448,272
Kendujhar,HATADIHI,21-375-03449,310
Kendujhar,JHUMPURA,21-375-03450,194
Kendujhar,JODA,21-375-03451,238
Kendujhar,KENDUJHAR SADAR,21-375-03452,340
Kendujhar,PATANA,21-375-03453,233
Kendujhar,SAHARAPADA,21-375-03454,161
Kendujhar,TELKOI,21-375-03455,241
Khordha,BALIANTA,21-386-03456,138
Khordha,BALIPATNA,21-386-03457,135
Khordha,BANAPUR,21-386-03458,162
Khordha,BEGUNIA,21-386-03459,197
Khordha,BHUBANESWAR,21-386-03460,646
Khordha,BOLAGARH,21-386-03461,153
Khordha,CHILIKA,21-386-03462,71
Khordha,JATNI,21-386-03463,157
Khordha,KHORDHA,21-386-03464,211
Khordha,TANGI,21-386-03465,202
Koraput,BANDHUGAON,21-398-03466,113
Koraput,BOIPARIGUDA,21-398-03467,212
Koraput,BORIGUMMA,21-398-03468,251
Koraput,DASAMANTAPUR,21-398-03469,205
Koraput,JEYPORE,21-398-03470,269
Koraput,KORAPUT,21-398-03471,213
Koraput,KOTPAD,21-398-03472,180
Koraput,KUNDURA,21-398-03473,133
Koraput,LAMTAPUT,21-398-03474,131
Koraput,LAXMIPUR,21-398-03475,126
Koraput,NANDAPUR,21-398-03476,191
Koraput,NARAYAN PATANA,21-398-03477,101
Koraput,POTTANGI,21-398-03478,170
Koraput,SEMILIGUDA,21-398-03479,211
Malkangiri,KALIMELA,21-399-03480,244
Malkangiri,KHAIRAPUT,21-399-03481,109
Malkangiri,KORUKONDA,21-399-03482,284
Malkangiri,CHITRAKONDA,21-399-03483,166
Malkangiri,MALKANGIRI,21-399-03484,204
Malkangiri,MATHILI,21-399-03485,220
Malkangiri,PODIA,21-399-03486,135
Mayurbhanj,BADASAHI,21-376-03487,261
Mayurbhanj,BAHALDA,21-376-03488,141
Mayurbhanj,BANGRIPOSI,21-376-03489,233
Mayurbhanj,BARIPADA,21-376-03490,263
Mayurbhanj,BETNOTI,21-376-03491,239
Mayurbhanj,BIJATALA,21-376-03492,134
Mayurbhanj,BISOI,21-376-03493,164
Mayurbhanj,GOPABANDHUNAGAR,21-376-03494,146
Mayurbhanj,JAMDA,21-376-03495,108
Mayurbhanj,JOSHIPUR,21-376-03496,248
Mayurbhanj,KAPTIPADA,21-376-03497,310
Mayurbhanj,KARANJIA,21-376-03498,213
Mayurbhanj,KHUNTA,21-376-03499,152
Mayurbhanj,KULIANA,21-376-03500,160
Mayurbhanj,KUSUMI,21-376-03501,172
Mayurbhanj,MORADA,21-376-03502,200
Mayurbhanj,RAIRANGPUR,21-376-03503,154
Mayurbhanj,RARUAN,21-376-03504,88
Mayurbhanj,RASGOVINDPUR,21-376-03505,184
Mayurbhanj,SAMAKHUNTA,21-376-03506,145
Mayurbhanj,SARASKANA,21-376-03507,188
Mayurbhanj,SUKRULI,21-376-03508,138
Mayurbhanj,SULIAPADA,21-376-03509,183
Mayurbhanj,THAKURMUNDA,21-376-03510,224
Mayurbhanj,TIRING,21-376-03511,93
Mayurbhanj,UDALA,21-376-03512,182
Nabarangpur,CHANDAHANDI,21-397-03513,118
Nabarangpur,DABUGAM,21-397-03514,145
Nabarangpur,JHARIGAM,21-397-03515,248
Nabarangpur,KOSAGUMUDA,21-397-03516,232
Nabarangpur,NABARANGPUR,21-397-03517,167
Nabarangpur,NANDAHANDI,21-397-03518,74
Nabarangpur,PAPADAHANDI,21-397-03519,208
Nabarangpur,RAIGHAR,21-397-03520,386
Nabarangpur,TENTULIKHUNTI,21-397-03521,137
Nabarangpur,UMERKOTE,21-397-03522,329
Nayagarh,BHAPUR,21-385-03523,132
Nayagarh,DASAPALLA,21-385-03524,171
Nayagarh,GANIA,21-385-03525,60
Nayagarh,KHANDAPARA,21-385-03526,127
Nayagarh,NAYAGARH,21-385-03527,227
Nayagarh,NUAGAON,21-385-03528,153
Nayagarh,ODAGAON,21-385-03529,218
Nayagarh,RANAPUR,21-385-03530,271
Nuapada,BODEN,21-394-03531,135
Nuapada,KHARIAR,21-394-03532,176
Nuapada,KOMNA,21-394-03533,241
Nuapada,NUAPADA,21-394-03534,249
Nuapada,SINAPALI,21-394-03535,176
Puri,ASTARANGA,21-387-03536,133
Puri,BRAHMAGIRI,21-387-03537,353
Puri,DELANGA,21-387-03538,180
Puri,GOP,21-387-03539,234
Puri,KAKAT PUR,21-387-03540,215
Puri,KANAS,21-387-03541,234
Puri,KRUSHNAPRASAD,21-387-03542,164
Puri,NIMAPADA,21-387-03543,360
Puri,PIPILI,21-387-03544,243
Puri,SADAR,21-387-03545,233
Puri,SATYABADI,21-387-03546,167
Rayagada,BISSAMCUTTACK,21-396-03547,210
Rayagada,CHANDRAPUR,21-396-03548,156
Rayagada,GUDARI,21-396-03549,128
Rayagada,GUNUPUR,21-396-03550,201
Rayagada,KALYANSINGPUR,21-396-03551,169
Rayagada,KASIPUR,21-396-03552,303
Rayagada,KOLNARA,21-396-03553,154
Rayagada,MUNIGUDA,21-396-03554,160
Rayagada,PADMAPUR,21-396-03555,109
Rayagada,RAMANAGUDA,21-396-03556,119
Rayagada,RAYAGADA,21-396-03557,304
Sambalpur,BAMRA,21-372-03558,171
Sambalpur,DHANKAUDA,21-372-03559,296
Sambalpur,JAMANKIRA,21-372-03560,207
Sambalpur,JUJOMURA,21-372-03561,144
Sambalpur,KUCHINDA,21-372-03562,133
Sambalpur,MANESWAR,21-372-03563,135
Sambalpur,NAKTIDEUL,21-372-03564,136
Sambalpur,RAIRAKHOL,21-372-03565,144
Sambalpur,RENGALI,21-372-03566,149
Sonepur,BINIKA,21-392-03567,159
Sonepur,BIRMAHARAJPUR,21-392-03568,181
Sonepur,DUNGURIPALI,21-392-03569,159
Sonepur,SONEPUR,21-392-03570,180
Sonepur,TARBHA,21-392-03571,154
Sonepur,ULLUNDA,21-392-03572,184
Sundargarh,BALISANKARA,21-374-03573,191
Sundargarh,BARGAON,21-374-03574,127
Sundargarh,BISRA,21-374-03575,324
Sundargarh,BONAIGARH,21-374-03576,130
Sundargarh,GURUNDIA,21-374-03577,141
Sundargarh,HEMGIR,21-374-03578,157
Sundargarh,KOIDA,21-374-03579,178
Sundargarh,KUARMUNDA,21-374-03580,221
Sundargarh,KUTRA,21-374-03581,126
Sundargarh,LAHUNIPARA,21-374-03582,204
Sundargarh,LATHIKATA,21-374-03583,186
Sundargarh,LEPHRIPARA,21-374-03584,134
Sundargarh,NUAGAON,21-374-03585,163
Sundargarh,RAJGANGPUR,21-374-03586,191
Sundargarh,SUBDEGA,21-374-03587,120
Sundargarh,SUNDARGARH,21-374-03588,159
Sundargarh,TANGARPALI,21-374-03589,109
