dtname,block_name,object_id,drainage_density
Anugul,ANUGUL,21-384-03276,0.00015674
Anugul,ATHMALLIK,21-384-03277,0.00016356
Anugul,BANARPAL,21-384-03278,0.00023108
Anugul,CHHENDIPADA,21-384-03279,0.00013995
Anugul,KANIHA,21-384-03280,0.00022886
Anugul,KISHORENAGAR,21-384-03281,0.00013286
Anugul,PALALAHADA,21-384-03282,0.00022231
Anugul,TALACHER,21-384-03283,0.00021457
Balangir,AGALPUR,21-393-03284,0.00022097
Balangir,BALANGIR,21-393-03285,0.00010040
Balangir,BANGOMUNDA,21-393-03286,0.00020970
Balangir,BELPARA,21-393-03287,0.00020686
Balangir,DEOGAON,21-393-03288,0.00016356
Balangir,GUDVELLA,21-393-03289,0.00026137
Balangir,KHAPRAKHOL,21-393-03290,0.00012195
Balangir,LOISINGA,21-393-03291,0.00015368
Balangir,MURIBAHAL,21-393-03292,0.00017985
Balangir,PATNAGARH,21-393-03293,0.00016541
Balangir,PUINTALA,21-393-03294,0.00014568
Balangir,SAINTALA,21-393-03295,0.00010511
Balangir,TITLAGARH,21-393-03296,0.00020402
Balangir,TUREKELA,21-393-03297,0.00008158
Baleshwar,BAHANAGA,21-377-03298,0.00010860
Baleshwar,BALESHWAR,21-377-03299,0.00022179
Baleshwar,BALIAPAL,21-377-03300,0.00011574
Baleshwar,BASTA,21-377-03301,0.00027458
Baleshwar,BHOGRAI,21-377-03302,0.00009056
Baleshwar,JALESWAR,21-377-03303,0.00010578
Baleshwar,KHAIRA,21-377-03304,0.00015895
Baleshwar,NILGIRI,21-377-03305,0.00015339
Baleshwar,OUPADA,21-377-03306,0.00004147
Baleshwar,REMUNA,21-377-03307,0.00023459
Baleshwar,SIMULIA,21-377-03308,0.00007260
Baleshwar,SORO,21-377-03309,0.00028324
Bargarh,AMBABHONA,21-370-03310,0.00025763
Bargarh,ATTABIRA,21-370-03311,0.00013137
Bargarh,BARGARH,21-370-03312,0.00018649
Bargarh,BARPALI,21-370-03313,0.00017898
Bargarh,BHATLI,21-370-03314,0.00017327
Bargarh,BHEDEN,21-370-03315,0.00016164
Bargarh,BIJEPUR,21-370-03316,0.00011921
Bargarh,GAISILET,21-370-03317,0.00021257
Bargarh,JHARBANDH,21-370-03318,0.00016098
Bargarh,PADAMPUR,21-370-03319,0.00018679
Bargarh,PAIKMAL,21-370-03320,0.00022484
Bargarh,SOHELLA,21-370-03321,0.00011006
Bhadrak,BASUDEVPUR,21-378-03322,0.00009012
Bhadrak,BHADRAK,21-378-03323,0.00020891
Bhadrak,BHANDARIPOKHARI,21-378-03324,0.00009923
Bhadrak,BONTH,21-378-03325,0.00021455
Bhadrak,CHANDABALI,21-378-03326,0.00022155
Bhadrak,DHAMANAGAR,21-378-03327,0.00037231
Bhadrak,TIHIDI,21-378-03328,0.00030761
Boudh,BOUDH,21-391-03329,0.00018084
Boudh,HARABHANGA,21-391-03330,0.00018059
Boudh,KANTAMAL,21-391-03331,0.00018558
Cuttack,ATHAGAD,21-381-03332,0.00017613
Cuttack,BADAMBA,21-381-03333,0.00019740
Cuttack,BANKI,21-381-03334,0.00025195
Cuttack,BANKI- DAMPARA,21-381-03335,0.00019333
Cuttack,BARANGA,21-381-03336,0.00024407
Cuttack,CUTTACKSADAR,21-381-03337,0.00016148
Cuttack,KANTAPADA,21-381-03338,0.00015380
Cuttack,MAHANGA,21-381-03339,0.00013979
Cuttack,NARASINGHPUR,21-381-03340,0.00016897
Cuttack,NIALI,21-381-03341,0.00039195
Cuttack,NISCHINTA KOILI,21-381-03342,0.00022454
Cuttack,SALEPUR,21-381-03343,0.00013804
Cuttack,TANGI CHOUDWAR,21-381-03344,0.00017572
Cuttack,TIGIRIA,21-381-03345,0.00016716
Deogarh,BARKOTE,21-373-03346,0.00020843
Deogarh,REAMAL,21-373-03347,0.00014800
Deogarh,TILEIBANI,21-373-03348,0.00016439
Dhenkanal,BHUBAN,21-383-03349,0.00034484
Dhenkanal,DHENKANAL SADAR,21-383-03350,0.00014536
Dhenkanal,GONDIA,21-383-03351,0.00019869
Dhenkanal,HINDOL,21-383-03352,0.00017972
Dhenkanal,KAMAKHYANAGAR,21-383-03353,0.00020996
Dhenkanal,KANKADA HAD,21-383-03354,0.00019969
Dhenkanal,ODAPADA,21-383-03355,0.00025235
Dhenkanal,PARJANG,21-383-03356,0.00019730
Gajapati,GOSANI,21-389-03357,0.00009070
Gajapati,GUMMA,21-389-03358,0.00004430
Gajapati,KASINAGAR,21-389-03359,0.00013346
Gajapati,MOHANA,21-389-03360,0.00009657
Gajapati,NUAGADA,21-389-03361,0.00006885
Gajapati,R.UDAYAGIRI,21-389-03362,0.00014207
Gajapati,RAYAGADA,21-389-03363,0.00006784
Ganjam,ASKA,21-388-03364,0.00032211
Ganjam,BEGUNIAPADA,21-388-03365,0.00023435
Ganjam,BELLAGUNTHA,21-388-03366,0.00033654
Ganjam,BHANJANAGAR,21-388-03367,0.00035136
Ganjam,BUGUDA,21-388-03368,0.00016987
Ganjam,CHATRAPUR,21-388-03369,0.00013079
Ganjam,CHIKITI,21-388-03370,0.00021707
Ganjam,DHARAKOTE,21-388-03371,0.00010891
Ganjam,DIGAPAHANDI,21-388-03372,0.00016539
Ganjam,GANJAM,21-388-03373,0.00008486
Ganjam,HINJILICUT,21-388-03374,0.00017804
Ganjam,JAGANNATHPRASAD,21-388-03375,0.00019326
Ganjam,KABISURYANAGAR,21-388-03376,0.00026829
Ganjam,KHALLIKOTE,21-388-03377,0.00008722
Ganjam,KUKUDAKHANDI,21-388-03378,0.00008369
Ganjam,PATRAPUR,21-388-03379,0.00022916
Ganjam,POLOSARA,21-388-03380,0.00015397
Ganjam,PURUSHOTTAMPUR,21-388-03381,0.00031053
Ganjam,RANGEILUNDA,21-388-03382,0.00022903
Ganjam,SANAKHEMUNDI,21-388-03383,0.00022399
Ganjam,SHERAGADA,21-388-03384,0.00018973
Ganjam,SURADA,21-388-03385,0.00024190
Jagatsinghapur,BALIKUDA,21-380-03386,0.00028859
Jagatsinghapur,BIRIDI,21-380-03387,0.00038173
Jagatsinghapur,ERASAMA,21-380-03388,0.00025989
Jagatsinghapur,JAGATSINGHPUR,21-380-03389,0.00017639
Jagatsinghapur,KUJANG,21-380-03390,0.00040208
Jagatsinghapur,NAUGAON,21-380-03391,0.00027492
Jagatsinghapur,RAGHUNATHPUR,21-380-03392,0.00028067
Jagatsinghapur,TIRTOL,21-380-03393,0.00011937
Jajapur,BADCHANA,21-382-03394,0.00021977
Jajapur,BARI,21-382-03395,0.00047206
Jajapur,BINJHARPUR,21-382-03396,0.00036146
Jajapur,DAHRMASALA,21-382-03397,0.00026011
Jajapur,DANAGADI,21-382-03398,0.00022371
Jajapur,DASARATHAPUR,21-382-03399,0.00011008
Jajapur,JAJPUR,21-382-03400,0.00042145
Jajapur,KOREI,21-382-03401,0.00007697
Jajapur,RASULPUR,21-382-03402,0.00038614
Jajapur,SUKINDA,21-382-03403,0.00023610
Jharsuguda,JHARSUGUDA,21-371-03404,0.00019890
Jharsuguda,KIRMIRA,21-371-03405,0.00017099
Jharsuguda,KOLABIRA,21-371-03406,0.00017045
Jharsuguda,LAIKERA,21-371-03407,0.00013051
Jharsuguda,LAKHANPUR,21-371-03408,0.00017176
Kalahandi,BHAWANIPATNA,21-395-03409,0.00013383
Kalahandi,DHARAMAGARH,21-395-03410,0.00031563
Kalahandi,GOLAMUNDA,21-395-03411,0.00017498
Kalahandi,JAYAPATNA,21-395-03412,0.00034072
Kalahandi,JUNAGARH,21-395-03413,0.00023477
Kalahandi,KALAMPUR,21-395-03414,0.00030782
Kalahandi,KARLAMUNDA,21-395-03415,0.00019014
Kalahandi,KESINGA,21-395-03416,0.00015279
Kalahandi,KOKASARA,21-395-03417,0.00020849
Kalahandi,LANJIGARH,21-395-03418,0.00021014
Kalahandi,MADANPUR RAMPUR,21-395-03419,0.00016519
Kalahandi,NARALA,21-395-03420,0.00022082
Kalahandi,THUAMUL RAM PUR,21-395-03421,0.00021871
Kandhamal,BALIGUDA,21-390-03422,0.00012478
Kandhamal,CHAKAPAD,21-390-03423,0.00009006
Kandhamal,DARINGIBADI,21-390-03424,0.00008126
Kandhamal,G.UDAYAGIRI,21-390-03425,0.00003975
Kandhamal,K.NUAGAN,21-390-03426,0.00010837
Kandhamal,KHAJURIPADA,21-390-03427,0.00006699
Kandhamal,KOTAGARH,21-390-03428,0.00024491
Kandhamal,PHIRINGIA,21-390-03429,0.00014373
Kandhamal,PHULBANI,21-390-03430,0.00017988
Kandhamal,RAIKIA,21-390-03431,0.00014043
Kandhamal,TIKABALI,21-390-03432,0.00017506
Kandhamal,TUMUDIBANDH,21-390-03433,0.00018576
Kendrapara,AUL,21-379-03434,0.00028210
Kendrapara,DERABISH,21-379-03435,0.00020522
Kendrapara,GARADAPUR,21-379-03436,0.00031161
Kendrapara,KENDRAPADA,21-379-03437,0.00022408
Kendrapara,MAHAKALAPADA,21-379-03438,0.00021186
Kendrapara,MARSAGHAI,21-379-03439,0.00044245
Kendrapara,PATTAMUNDAI,21-379-03440,0.00018297
Kendrapara,RAJKANIKA,21-379-03441,0.00035372
Kendrapara,RAJNAGAR,21-379-03442,0.00019231
Kendujhar,ANANDAPUR,21-375-03443,0.00028348
Kendujhar,BANSAPAL,21-375-03444,0.00020034
Kendujhar,CHAMPUA,21-375-03445,0.00018972
Kendujhar,GHASIPURA,21-375-03446,0.00026390
Kendujhar,GHATGAON,21-375-03447,0.00021487
Kendujhar,HARICHADANPUR,21-375-03448,0.00031254
Kendujhar,HATADIHI,21-375-03449,0.00016898
Kendujhar,JHUMPURA,21-375-03450,0.00014442
Kendujhar,JODA,21-375-03451,0.00018209
Kendujhar,KENDUJHAR SADAR,21-375-03452,0.00017800
Kendujhar,PATANA,21-375-03453,0.00020895
Kendujhar,SAHARAPADA,21-375-03454,0.00019052
Kendujhar,TELKOI,21-375-03455,0.00032047
Khordha,BALIANTA,21-386-03456,0.00029692
Khordha,BALIPATNA,21-386-03457,0.00024441
Khordha,BANAPUR,21-386-03458,0.00009229
Khordha,BEGUNIA,21-386-03459,0.00017122
Khordha,BHUBANESWAR,21-386-03460,0.00014450
Khordha,BOLAGARH,21-386-03461,0.00014199
Khordha,CHILIKA,21-386-03462,0.00005220
Khordha,JATNI,21-386-03463,0.00025860
Khordha,KHORDHA,21-386-03464,0.00008971
Khordha,TANGI,21-386-03465,0.00021028
Koraput,BANDHUGAON,21-398-03466,0.00023638
Koraput,BOIPARIGUDA,21-398-03467,0.00017301
Koraput,BORIGUMMA,21-398-03468,0.00026875
Koraput,DASAMANTAPUR,21-398-03469,0.00025975
Koraput,JEYPORE,21-398-03470,0.00017088
Koraput,KORAPUT,21-398-03471,0.00019971
Koraput,KOTPAD,21-398-03472,0.00019579
Koraput,KUNDURA,21-398-03473,0.00022264
Koraput,LAMTAPUT,21-398-03474,0.00013870
Koraput,LAXMIPUR,21-398-03475,0.00018904
Koraput,NANDAPUR,21-398-03476,0.00015990
Koraput,NARAYAN PATANA,21-398-03477,0.00030020
Koraput,POTTANGI,21-398-03478,0.00019318
Koraput,SEMILIGUDA,21-398-03479,0.00020974
Malkangiri,KALIMELA,21-399-03480,0.00014065
Malkangiri,KHAIRAPUT,21-399-03481,0.00010901
Malkangiri,KORUKONDA,21-399-03482,0.00014658
Malkangiri,CHITRAKONDA,21-399-03483,0.00019876
Malkangiri,MALKANGIRI,21-399-03484,0.00012167
Malkangiri,MATHILI,21-399-03485,0.00025020
Malkangiri,PODIA,21-399-03486,0.00017279
Mayurbhanj,BADASAHI,21-376-03487,0.00020356
Mayurbhanj,BAHALDA,21-376-03488,0.00015139
Mayurbhanj,BANGRIPOSI,21-376-03489,0.00015084
Mayurbhanj,BARIPADA,21-376-03490,0.00002521
Mayurbhanj,BETNOTI,21-376-03491,0.00006402
Mayurbhanj,BIJATALA,21-376-03492,0.00013482
Mayurbhanj,BISOI,21-376-03493,0.00013630
Mayurbhanj,GOPABANDHUNAGAR,21-376-03494,0.00029477
Mayurbhanj,JAMDA,21-376-03495,0.00030206
Mayurbhanj,JOSHIPUR,21-376-03496,0.00020797
Mayurbhanj,KAPTIPADA,21-376-03497,0.00016068
Mayurbhanj,KARANJIA,21-376-03498,0.00018598
Mayurbhanj,KHUNTA,21-376-03499,0.00014087
Mayurbhanj,KULIANA,21-376-03500,0.00010647
Mayurbhanj,KUSUMI,21-376-03501,0.00015784
Mayurbhanj,MORADA,21-376-03502,0.00012039
Mayurbhanj,RAIRANGPUR,21-376-03503,0.00018058
Mayurbhanj,RARUAN,21-376-03504,0.00026097
Mayurbhanj,RASGOVINDPUR,21-376-03505,0.00010992
Mayurbhanj,SAMAKHUNTA,21-376-03506,0.00010621
Mayurbhanj,SARASKANA,21-376-03507,0.00014666
Mayurbhanj,SUKRULI,21-376-03508,0.00018784
Mayurbhanj,SULIAPADA,21-376-03509,0.00021275
Mayurbhanj,THAKURMUNDA,21-376-03510,0.00018499
Mayurbhanj,TIRING,21-376-03511,0.00027932
Mayurbhanj,UDALA,21-376-03512,0.00013381
Nabarangpur,CHANDAHANDI,21-397-03513,0.00029615
Nabarangpur,DABUGAM,21-397-03514,0.00029305
Nabarangpur,JHARIGAM,21-397-03515,0.00019208
Nabarangpur,KOSAGUMUDA,21-397-03516,0.00017293
Nabarangpur,NABARANGPUR,21-397-03517,0.00024049
Nabarangpur,NANDAHANDI,21-397-03518,0.00035670
Nabarangpur,PAPADAHANDI,21-397-03519,0.00020641
Nabarangpur,RAIGHAR,21-397-03520,0.00008480
Nabarangpur,TENTULIKHUNTI,21-397-03521,0.00019721
Nabarangpur,UMERKOTE,21-397-03522,0.00012080
Nayagarh,BHAPUR,21-385-03523,0.00017456
Nayagarh,DASAPALLA,21-385-03524,0.00016354
Nayagarh,GANIA,21-385-03525,0.00009119
Nayagarh,KHANDAPARA,21-385-03526,0.00025261
Nayagarh,NAYAGARH,21-385-03527,0.00021162
Nayagarh,NUAGAON,21-385-03528,0.00014174
Nayagarh,ODAGAON,21-385-03529,0.00011712
Nayagarh,RANAPUR,21-385-03530,0.00009438
Nuapada,BODEN,21-394-03531,0.00017455
Nuapada,KHARIAR,21-394-03532,0.00011504
Nuapada,KOMNA,21-394-03533,0.00014498
Nuapada,NUAPADA,21-394-03534,0.00013919
Nuapada,SINAPALI,21-394-03535,0.00020715
Puri,ASTARANGA,21-387-03536,0.00030359
Puri,BRAHMAGIRI,21-387-03537,0.00013061
Puri,DELANGA,21-387-03538,0.00006991
Puri,GOP,21-387-03539,0.00021426
Puri,KAKAT PUR,21-387-03540,0.00014846
Puri,KANAS,21-387-03541,0.00044172
Puri,KRUSHNAPRASAD,21-387-03542,0.00015711
Puri,NIMAPADA,21-387-03543,0.00015183
Puri,PIPILI,21-387-03544,0.00012935
Puri,SADAR,21-387-03545,0.00017649
Puri,SATYABADI,21-387-03546,0.00006639
Rayagada,BISSAMCUTTACK,21-396-03547,0.00019354
Rayagada,CHANDRAPUR,21-396-03548,0.00017557
Rayagada,GUDARI,21-396-03549,0.00018233
Rayagada,GUNUPUR,21-396-03550,0.00020736
Rayagada,KALYANSINGPUR,21-396-03551,0.00033107
Rayagada,KASIPUR,21-396-03552,0.00021713
Rayagada,KOLNARA,21-396-03553,0.00018683
Rayagada,MUNIGUDA,21-396-03554,0.00025451
Rayagada,PADMAPUR,21-396-03555,0.00011638
Rayagada,RAMANAGUDA,21-396-03556,0.00022511
Rayagada,RAYAGADA,21-396-03557,0.00027475
Sambalpur,BAMRA,21-372-03558,0.00019315
Sambalpur,DHANKAUDA,21-372-03559,0.00029862
Sambalpur,JAMANKIRA,21-372-03560,0.00008509
Sambalpur,JUJOMURA,21-372-03561,0.00012258
Sambalpur,KUCHINDA,21-372-03562,0.00022625
Sambalpur,MANESWAR,21-372-03563,0.00021035
Sambalpur,NAKTIDEUL,21-372-03564,0.00018588
Sambalpur,RAIRAKHOL,21-372-03565,0.00012770
Sambalpur,RENGALI,21-372-03566,0.00009564
Sonepur,BINIKA,21-392-03567,0.00013411
Sonepur,BIRMAHARAJPUR,21-392-03568,0.00019328
Sonepur,DUNGURIPALI,21-392-03569,0.00017930
Sonepur,SONEPUR,21-392-03570,0.00010134
Sonepur,TARBHA,21-392-03571,0.00021648
Sonepur,ULLUNDA,21-392-03572,0.00022684
Sundargarh,BALISANKARA,21-374-03573,0.00019253
Sundargarh,BARGAON,21-374-03574,0.00023065
Sundargarh,BISRA,21-374-03575,0.00021893
Sundargarh,BONAIGARH,21-374-03576,0.00026449
Sundargarh,GURUNDIA,21-374-03577,0.00027510
Sundargarh,HEMGIR,21-374-03578,0.00013142
Sundargarh,KOIDA,21-374-03579,0.00024076
Sundargarh,KUARMUNDA,21-374-03580,0.00025889
Sundargarh,KUTRA,21-374-03581,0.00019305
Sundargarh,LAHUNIPARA,21-374-03582,0.00024097
Sundargarh,LATHIKATA,21-374-03583,0.00033483
Sundargarh,LEPHRIPARA,21-374-03584,0.00016863
Sundargarh,NUAGAON,21-374-03585,0.00025014
Sundargarh,RAJGANGPUR,21-374-03586,0.00035302
Sundargarh,SUBDEGA,21-374-03587,0.00024254
Sundargarh,SUNDARGARH,21-374-03588,0.00020045
Sundargarh,TANGARPALI,21-374-03589,0.00020331
