object_id,Repair and Restoration_tenders_awarded_value,timeperiod
21-392-03570,1419837.0,2020_07
21-377-03300,2214962.0,2020_12
21-387-03539,4465314.04,2020_12
21-393-03285,10991220.0,2020_12
21-387-03539,0.0,2021_02
21-395-03414,19521593.0,2021_02
21-374-03588,36178703.4,2021_03
21-376-03497,26156864.18,2021_03
21-377-03302,35220186.0,2021_03
21-382-03400,197179211.0,2021_03
21-372-03562,2737376.0,2021_04
21-372-03564,5326938.85,2021_04
21-372-03566,1449198.0,2021_04
21-374-03573,45308520.0,2021_04
21-374-03575,220803988.563,2021_04
21-375-03443,1699273.0,2021_04
21-375-03453,341740.0,2021_04
21-375-03455,7056275.72,2021_04
21-376-03488,6749480.0,2021_04
21-376-03491,382569.076,2021_04
21-376-03493,5856032.0,2021_04
21-376-03495,32985641.09,2021_04
21-376-03507,487677.263,2021_04
21-376-03510,13937913.0,2021_04
21-376-03511,2620312.0,2021_04
21-377-03298,17628928.0,2021_04
21-377-03300,31115623.0,2021_04
21-377-03301,57200122.0,2021_04
21-377-03302,35981115.0,2021_04
21-377-03303,72310321.0,2021_04
21-377-03304,17552261.0,2021_04
21-377-03306,8060962.0,2021_04
21-377-03307,16594855.0,2021_04
21-377-03308,39318794.0,2021_04
21-377-03309,12468438.0,2021_04
21-378-03323,13149056.0,2021_04
21-379-03434,46831256.0,2021_04
21-380-03386,61010976.0,2021_04
21-380-03387,31522328.0,2021_04
21-380-03389,8190285.0,2021_04
21-380-03391,36535707.0,2021_04
21-381-03336,22475338.0,2021_04
21-381-03341,8542323.0,2021_04
21-382-03395,2085473.339,2021_04
21-382-03400,957556152.634,2021_04
21-383-03349,2337866.0,2021_04
21-383-03351,537633.85,2021_04
21-383-03352,1086824.8,2021_04
21-383-03355,4020767.3,2021_04
21-386-03461,455541.39,2021_04
21-386-03464,2897095.76,2021_04
21-387-03537,12638656.0,2021_04
21-387-03539,23245820.0,2021_04
21-387-03541,4746194397.0,2021_04
21-388-03375,39885075.0,2021_04
21-392-03567,1228567.06,2021_04
21-394-03534,759018.43,2021_04
21-395-03414,14978536.0,2021_04
21-396-03550,9760219.0,2021_04
21-396-03557,1872762.65,2021_04
21-370-03312,1529558.0,2021_05
21-372-03562,4823398.0,2021_05
21-372-03566,15581699.0,2021_05
21-374-03579,31451138.82,2021_05
21-374-03588,27194635.0,2021_05
21-376-03488,11630115.0,2021_05
21-376-03492,42796072.0,2021_05
21-376-03493,29075320.0,2021_05
21-376-03495,2643914.27,2021_05
21-376-03498,26033562.0,2021_05
21-376-03499,3524892.0,2021_05
21-376-03510,12231565.0,2021_05
21-376-03511,14503499.0,2021_05
21-377-03300,5202896.0,2021_05
21-377-03301,15431366.0,2021_05
21-377-03303,10703321.0,2021_05
21-377-03304,35104870.0,2021_05
21-377-03306,7229900.0,2021_05
21-378-03322,1657200.0,2021_05
21-378-03323,22699418.0,2021_05
21-379-03434,37453988.0,2021_05
21-379-03435,3169736.0,2021_05
21-380-03389,5386450.0,2021_05
21-380-03392,32433247.0,2021_05
21-381-03341,83069690.0,2021_05
21-382-03400,164329207.0,2021_05
21-383-03349,14199150.0,2021_05
21-383-03353,935057.33,2021_05
21-383-03355,5586926.18,2021_05
21-385-03527,2643743.0,2021_05
21-386-03458,252992885.31,2021_05
21-386-03464,1898834.0,2021_05
21-387-03541,5003031.0,2021_05
21-387-03544,24019676.0,2021_05
21-387-03546,5747558.0,2021_05
21-388-03373,4871829.79,2021_05
21-390-03430,8838929.1,2021_05
21-392-03567,36273725.0,2021_05
21-392-03568,1049674.0,2021_05
21-392-03570,1135869.89,2021_05
21-394-03532,5302435.73,2021_05
21-394-03534,27131574.0,2021_05
21-395-03409,15425617.57,2021_05
21-396-03548,1130538.0,2021_05
21-396-03550,4609999.0,2021_05
21-396-03557,3603118.0,2021_05
21-399-03484,165834487.0,2021_05
21-370-03312,2821949.0,2021_06
21-370-03313,3064427.619,2021_06
21-371-03404,33889743.0,2021_06
21-372-03560,3149120.65,2021_06
21-372-03566,11123414.76,2021_06
21-374-03588,3985377.08,2021_06
21-374-03589,6454797.74,2021_06
21-375-03443,6193033.0,2021_06
21-376-03487,32815880.0,2021_06
21-376-03488,1315789.79,2021_06
21-376-03492,2456141.55,2021_06
21-376-03495,1518969.21,2021_06
21-376-03501,2456139.91,2021_06
21-376-03503,2628069.67,2021_06
21-376-03511,58033266.28,2021_06
21-377-03298,27476854.0,2021_06
21-377-03302,32283223.0,2021_06
21-377-03303,12419240.0,2021_06
21-377-03304,11652278.0,2021_06
21-377-03305,12945175.0,2021_06
21-377-03306,22856033.0,2021_06
21-377-03307,79704749.0,2021_06
21-377-03308,19406526.0,2021_06
21-377-03309,14612083.0,2021_06
21-378-03323,6305953.0,2021_06
21-379-03435,3519602.0,2021_06
21-380-03387,13457135.0,2021_06
21-380-03389,11315956.0,2021_06
21-380-03391,8312189.0,2021_06
21-380-03392,15635763.0,2021_06
21-381-03336,65595755.0,2021_06
21-381-03338,7092683.0,2021_06
21-381-03341,31497151.0,2021_06
21-382-03400,39962886.97,2021_06
21-383-03349,9266638.0,2021_06
21-383-03353,10571695.31,2021_06
21-386-03460,7082166.0,2021_06
21-387-03546,3392811.0,2021_06
21-388-03373,21178504.0,2021_06
21-388-03383,841352.0,2021_06
21-389-03362,1852191.31,2021_06
21-393-03288,1399449.88,2021_06
21-393-03295,76584790.55,2021_06
21-394-03532,7885927.0,2021_06
21-394-03534,10887055.0,2021_06
21-397-03517,14171200.0,2021_06
21-398-03468,2277055.0,2021_06
21-398-03471,2819999.24,2021_06
21-370-03313,18838100.24,2021_07
21-371-03404,5293219.15,2021_07
21-372-03560,1508473.0,2021_07
21-372-03563,1028668.15,2021_07
21-374-03588,9908201.0,2021_07
21-375-03443,2039744.0,2021_07
21-376-03488,2290941.0,2021_07
21-376-03492,12677999.0,2021_07
21-376-03493,20452982.0,2021_07
21-376-03498,36534481.0,2021_07
21-377-03298,24083280.0,2021_07
21-377-03301,14924970.0,2021_07
21-377-03306,4735134.0,2021_07
21-378-03323,1036400.0,2021_07
21-379-03435,49286107.0,2021_07
21-379-03440,3251344.0,2021_07
21-380-03386,24227847.0,2021_07
21-380-03389,31961501.0,2021_07
21-381-03336,7953308.0,2021_07
21-381-03338,251811440.55,2021_07
21-381-03341,97456088.0,2021_07
21-382-03400,613967272.0,2021_07
21-383-03353,89965460.0,2021_07
21-384-03278,1606318.0,2021_07
21-386-03460,101585490.82,2021_07
21-386-03465,4075158.0,2021_07
21-387-03546,4821142.0,2021_07
21-388-03369,2679377.0,2021_07
21-388-03373,29917085.0,2021_07
21-392-03570,20567791.97,2021_07
21-393-03288,757939.43,2021_07
21-394-03534,20056355.0,2021_07
21-395-03416,6088603.0,2021_07
21-397-03517,191989.0,2021_07
21-398-03472,2453213.0,2021_07
21-399-03484,2552467.0,2021_07
21-370-03313,1060150.0,2021_08
21-372-03566,12830750.0,2021_08
21-374-03588,32101170.4,2021_08
21-375-03443,7863174.83,2021_08
21-375-03455,1204205.16,2021_08
21-376-03488,2248428.0,2021_08
21-377-03298,7608826.0,2021_08
21-377-03303,12281249.0,2021_08
21-377-03306,6893933.0,2021_08
21-377-03307,58127460.0,2021_08
21-378-03322,6974760.0,2021_08
21-378-03323,1314016.0,2021_08
21-379-03434,28744100.0,2021_08
21-380-03386,47012171.0,2021_08
21-380-03389,457603899.0,2021_08
21-380-03391,32398867.0,2021_08
21-381-03338,107748515.36,2021_08
21-382-03400,2947797.71,2021_08
21-383-03349,292692.0,2021_08
21-383-03350,3546261.0,2021_08
21-383-03351,1048446.0,2021_08
21-383-03356,815755960.0,2021_08
21-386-03460,1354135.0,2021_08
21-386-03465,135870126.9,2021_08
21-388-03369,40225440.23,2021_08
21-393-03293,424260.0,2021_08
21-396-03550,12057102.0,2021_08
21-398-03472,2297737.0,2021_08
21-370-03313,1753844.84,2021_09
21-372-03562,1345762.92,2021_09
21-372-03566,15330919.68,2021_09
21-374-03588,5624603.78,2021_09
21-375-03455,1169714.0,2021_09
21-376-03488,1923840.03,2021_09
21-376-03491,73853631.86,2021_09
21-377-03302,76056326.0,2021_09
21-377-03303,14285071.0,2021_09
21-378-03322,13509153.58,2021_09
21-379-03434,312899172.0,2021_09
21-379-03435,7914294.0,2021_09
21-380-03386,3035158.0,2021_09
21-381-03338,23150128.0,2021_09
21-383-03349,1338355.0,2021_09
21-383-03353,1070299.0,2021_09
21-384-03278,11398091.0,2021_09
21-386-03460,4561546.0,2021_09
21-387-03546,33881738.0,2021_09
21-388-03369,66255208.0,2021_09
21-397-03517,2737303.0,2021_09
21-398-03470,637111.15,2021_09
21-371-03407,6999999.0,2021_10
21-372-03566,1237803.0,2021_10
21-375-03455,4006803.0,2021_10
21-376-03495,85665735.0,2021_10
21-377-03303,45737742.29,2021_10
21-378-03322,1246436.0,2021_10
21-379-03435,486262.0,2021_10
21-380-03389,618570010.0,2021_10
21-380-03392,1518112.0,2021_10
21-380-03393,27504687.0,2021_10
21-381-03338,13420375.66,2021_10
21-383-03349,2496886.0,2021_10
21-383-03353,1616918.0,2021_10
21-386-03464,2940374.0,2021_10
21-387-03546,4153498.0,2021_10
21-388-03364,3776707.0,2021_10
21-388-03369,22104132.0,2021_10
21-388-03372,757758.0,2021_10
21-392-03570,24254334.0,2021_10
21-393-03293,1265348.0,2021_10
21-370-03319,225307.0,2021_11
21-371-03404,35146454.0,2021_11
21-372-03566,39931647.0,2021_11
21-374-03588,3481397.98,2021_11
21-376-03512,44554994.0,2021_11
21-377-03303,41376938.56,2021_11
21-378-03322,7890873.0,2021_11
21-378-03323,29335480.86,2021_11
21-379-03435,105640591.0,2021_11
21-379-03442,149960.0,2021_11
21-380-03389,61748126.0,2021_11
21-381-03338,110671590.16,2021_11
21-382-03400,860537893.0,2021_11
21-385-03525,7506398.28,2021_11
21-386-03456,11918969.0,2021_11
21-387-03546,13651164.0,2021_11
21-388-03367,963089.0,2021_11
21-388-03373,21490197.14,2021_11
21-390-03430,22885116.575,2021_11
21-393-03293,103348262.19,2021_11
21-394-03534,9060082.0,2021_11
21-397-03517,4124059.0,2021_11
21-398-03468,579370.35,2021_11
21-372-03566,80141839.0,2021_12
21-373-03347,1473145.0,2021_12
21-375-03455,87032939.06,2021_12
21-377-03298,5073138.0,2021_12
21-377-03303,12706610.0,2021_12
21-377-03309,7023918.0,2021_12
21-378-03323,986118.0,2021_12
21-381-03338,12340112.0,2021_12
21-382-03400,10673811.61,2021_12
21-383-03351,1083747.43,2021_12
21-383-03352,2011583.98,2021_12
21-383-03355,1446192.67,2021_12
21-385-03525,4545889.2,2021_12
21-386-03456,733690.0,2021_12
21-386-03460,37097892.45,2021_12
21-386-03463,586509.0,2021_12
21-386-03464,1222982.76,2021_12
21-387-03546,1654794.0,2021_12
21-388-03373,499000000.0,2021_12
21-392-03570,44734929.76,2021_12
21-394-03534,12868106.0,2021_12
21-397-03517,3135498.5,2021_12
21-398-03467,2686362.0,2021_12
21-398-03471,147822442.0,2021_12
21-370-03319,417803.0,2022_01
21-371-03404,52424668.73,2022_01
21-372-03562,3085469.077,2022_01
21-374-03580,33873156.93,2022_01
21-374-03588,2389498.73,2022_01
21-375-03443,44057730.0,2022_01
21-376-03501,943031.82,2022_01
21-376-03512,7009285.19,2022_01
21-377-03298,85734994.0,2022_01
21-378-03323,1483290.0,2022_01
21-381-03340,55146465.0,2022_01
21-382-03400,902171.0,2022_01
21-383-03351,4100980.0,2022_01
21-384-03278,11792148.0,2022_01
21-386-03462,46178948.0,2022_01
21-386-03464,15429885.0,2022_01
21-387-03543,34273460.0,2022_01
21-387-03544,1698109.0,2022_01
21-388-03372,13902829.0,2022_01
21-388-03373,224308377.84,2022_01
21-393-03293,114023910.0,2022_01
21-396-03557,19166984.0,2022_01
21-398-03467,2630122.0,2022_01
21-372-03562,411966.0,2022_02
21-374-03587,3585946.54,2022_02
21-377-03298,63169696.0,2022_02
21-381-03336,11534219.0,2022_02
21-381-03340,157527059.0,2022_02
21-382-03400,554000.4,2022_02
21-383-03351,1075377.0,2022_02
21-384-03278,21792833.0,2022_02
21-386-03464,1364638.0,2022_02
21-387-03544,63632789.0,2022_02
21-388-03373,537772500.0,2022_02
21-390-03430,910645.0,2022_02
21-392-03570,26316981.023,2022_02
21-393-03293,87558453.224,2022_02
21-396-03554,1821761.0,2022_02
21-397-03521,16777549.0,2022_02
21-374-03574,755464.5,2022_03
21-374-03588,223539790.0,2022_03
21-375-03443,27943265.42,2022_03
21-376-03501,14895627.62,2022_03
21-377-03298,44569901.0,2022_03
21-381-03334,6296840.0,2022_03
21-381-03336,57973179.0,2022_03
21-381-03339,24340576.0,2022_03
21-381-03341,378331.0,2022_03
21-382-03400,80525083.0,2022_03
21-387-03546,17732202.0,2022_03
21-388-03373,273399939.06,2022_03
21-388-03377,6996182.1,2022_03
21-390-03430,39040802.67,2022_03
21-391-03329,2464834.3,2022_03
21-394-03534,2059334.32,2022_03
21-395-03414,63586079.0,2022_03
21-397-03514,11569552.0,2022_03
21-370-03314,3661289.0,2022_04
21-370-03319,48382926.832,2022_04
21-371-03404,2568546.0,2022_04
21-372-03562,1364415.18,2022_04
21-372-03564,4319689.9,2022_04
21-374-03588,8103861.609999999,2022_04
21-377-03298,3221472.0,2022_04
21-379-03442,79179902.0,2022_04
21-380-03388,77299545.0,2022_04
21-380-03389,25027702.0,2022_04
21-381-03341,42053990.0,2022_04
21-386-03459,38576943.0,2022_04
21-387-03546,4937389.0,2022_04
21-390-03422,512000.0,2022_04
21-392-03570,6749818.87,2022_04
21-393-03285,14867263.0,2022_04
21-394-03534,26138664.0,2022_04
21-397-03514,16141189.0,2022_04
21-397-03516,24327670.0,2022_04
21-397-03517,8699107.0,2022_04
21-397-03522,20779878.0,2022_04
21-370-03319,33868381.0,2022_05
21-370-03320,1610678.0,2022_05
21-375-03443,1872526.0,2022_05
21-380-03389,3337271.0,2022_05
21-382-03400,5066429.0,2022_05
21-386-03464,1136111.0,2022_05
21-388-03373,73734330.0,2022_05
21-390-03422,5288000.0,2022_05
21-390-03424,2277037.95,2022_05
21-390-03428,6610000.0,2022_05
21-390-03429,8617000.0,2022_05
21-390-03430,6805000.0,2022_05
21-390-03431,3916000.0,2022_05
21-390-03432,1588000.0,2022_05
21-390-03433,1311000.0,2022_05
21-392-03570,18359200.0,2022_05
21-396-03550,4419999.0,2022_05
21-396-03553,35171048.77,2022_05
21-371-03404,73625762.28,2022_06
21-372-03564,817000000.0,2022_06
21-374-03588,3159766836.41,2022_06
21-376-03488,1313656.0,2022_06
21-376-03495,1100556.0,2022_06
21-377-03302,46038595.97,2022_06
21-381-03341,1837797.0,2022_06
21-382-03400,459829.0,2022_06
21-384-03279,7872065.0,2022_06
21-385-03529,2354218.04,2022_06
21-386-03464,1260322.44,2022_06
21-387-03546,65316731.0,2022_06
21-388-03373,65566995.19,2022_06
21-389-03362,1250099.0,2022_06
21-391-03329,6069594.0,2022_06
21-391-03330,3920590.0,2022_06
21-391-03331,4843584.0,2022_06
21-392-03570,3964861.6,2022_06
21-393-03285,9726901.0,2022_06
21-398-03474,5693961.0,2022_06
21-370-03313,19179999.0,2022_07
21-371-03404,145623562.48,2022_07
21-372-03564,611132618.52,2022_07
21-372-03566,1449539.0,2022_07
21-374-03586,944784.0,2022_07
21-374-03588,707550.13,2022_07
21-377-03302,1558199.0,2022_07
21-379-03436,3517959.0,2022_07
21-381-03341,2247695.0,2022_07
21-382-03400,57684556.74,2022_07
21-384-03278,31251408.0,2022_07
21-386-03460,773757.0,2022_07
21-388-03373,585111.0,2022_07
21-389-03362,2361999.0,2022_07
21-392-03570,30727161.0,2022_07
21-393-03285,12957035.0,2022_07
21-396-03557,15497422.42,2022_07
21-397-03514,15957529.0,2022_07
21-397-03515,15993686.0,2022_07
21-372-03566,303361.0,2022_08
21-375-03443,4940946.0,2022_08
21-377-03300,2694123.98,2022_08
21-377-03302,392212.0,2022_08
21-383-03349,799322.0,2022_08
21-383-03352,977666.0,2022_08
21-383-03353,3989665.0,2022_08
21-386-03460,145071974.0,2022_08
21-388-03373,2732096.74,2022_08
21-393-03293,385100.0,2022_08
21-397-03514,13992116.299,2022_08
21-398-03474,2837777.0,2022_08
21-371-03404,1352436.0,2022_09
21-372-03566,35435994.0,2022_09
21-373-03347,2252445.0,2022_09
21-374-03587,3032650.56,2022_09
21-375-03443,10790315.74,2022_09
21-375-03445,3490017.79,2022_09
21-377-03300,3572354.13,2022_09
21-377-03308,2095595.87,2022_09
21-380-03389,749327.0,2022_09
21-381-03341,1365797.0,2022_09
21-386-03460,73461135.5,2022_09
21-387-03543,9490048.0,2022_09
21-387-03546,49062490.0,2022_09
21-388-03368,1137991.0,2022_09
21-388-03373,100827874.93,2022_09
21-397-03514,2708138.0,2022_09
21-370-03312,2286062.86,2022_10
21-370-03313,4645660252.84,2022_10
21-372-03562,881361.9400000001,2022_10
21-376-03488,2632758.79,2022_10
21-377-03300,32956146.0,2022_10
21-377-03301,331431250.0,2022_10
21-377-03303,255585785.0,2022_10
21-377-03308,2020807.0,2022_10
21-377-03309,23410142.0,2022_10
21-379-03436,449947.0,2022_10
21-380-03389,601954.0,2022_10
21-382-03400,32863817.0,2022_10
21-384-03277,232324.0,2022_10
21-387-03543,4641436.0,2022_10
21-388-03373,1521000000.0,2022_10
21-390-03427,9405973.66,2022_10
21-390-03429,3701817.0,2022_10
21-390-03430,2776416.17,2022_10
21-390-03431,732431.0,2022_10
21-393-03285,151915.84,2022_10
21-395-03413,2379625.0,2022_10
21-396-03557,21526829.0,2022_10
21-370-03312,5857754.0,2022_11
21-372-03562,1002805.19,2022_11
21-374-03582,462272.69,2022_11
21-375-03445,3111805.0,2022_11
21-377-03298,180473822.0,2022_11
21-377-03300,27482321.0,2022_11
21-377-03301,85858638.0,2022_11
21-377-03302,190335394.0,2022_11
21-377-03303,149602040.0,2022_11
21-377-03304,159707119.0,2022_11
21-377-03305,92805112.0,2022_11
21-377-03306,22058137.0,2022_11
21-377-03307,79173676.0,2022_11
21-377-03308,161686892.0,2022_11
21-377-03309,514849925.36,2022_11
21-380-03392,45180524.0,2022_11
21-382-03400,46128208.0,2022_11
21-383-03353,1283982.0,2022_11
21-384-03280,1306963.0,2022_11
21-385-03530,35508813.0,2022_11
21-388-03373,119432601.31,2022_11
21-388-03384,63812173.43000001,2022_11
21-390-03427,751618.0,2022_11
21-391-03330,25014153.0,2022_11
21-391-03331,49642656.44,2022_11
21-392-03570,39328074.11,2022_11
21-392-03571,2388199.98,2022_11
21-394-03534,30440458.0,2022_11
21-395-03413,10961839.0,2022_11
21-396-03557,38631091.49,2022_11
21-398-03474,7639770.0,2022_11
21-371-03407,4933333.0,2022_12
21-372-03562,46301126.03,2022_12
21-375-03445,531181.0,2022_12
21-376-03488,3208056.0,2022_12
21-376-03498,8645024.0,2022_12
21-377-03302,87299261.61,2022_12
21-377-03303,36391004.0,2022_12
21-377-03308,3674592.0,2022_12
21-381-03341,633064821.46,2022_12
21-382-03400,126200240.0,2022_12
21-384-03278,62837604.0,2022_12
21-386-03460,35045117.0,2022_12
21-388-03364,83727913.0,2022_12
21-388-03373,183577216.71,2022_12
21-388-03381,150499598.88,2022_12
21-388-03383,102463943.38,2022_12
21-388-03384,60270675.0,2022_12
21-389-03361,35994400.47,2022_12
21-391-03329,30090453.0,2022_12
21-391-03330,18320905.0,2022_12
21-391-03331,10665860.0,2022_12
21-392-03567,21345666.0,2022_12
21-393-03285,1748562.942,2022_12
21-396-03547,5462720.56,2022_12
21-396-03557,6130937.85,2022_12
21-398-03474,19345479.0,2022_12
21-399-03483,20614509.0,2022_12
21-370-03318,3908924.0,2023_01
21-372-03562,69581328.0,2023_01
21-374-03582,130781.14,2023_01
21-374-03583,1942315.22,2023_01
21-376-03499,33280996.0,2023_01
21-376-03511,10354949.0,2023_01
21-377-03298,31481322.0,2023_01
21-377-03303,17791461.0,2023_01
21-377-03304,70285878.0,2023_01
21-377-03305,34891101.0,2023_01
21-377-03306,41983606.0,2023_01
21-380-03392,2105907.0,2023_01
21-381-03341,2252956098.0,2023_01
21-384-03280,1940993.0,2023_01
21-388-03367,208104357.65,2023_01
21-388-03373,17264758.0,2023_01
21-388-03384,29084551.0,2023_01
21-394-03534,7268836.0,2023_01
21-395-03409,4016180.97,2023_01
21-396-03547,3482554.55,2023_01
21-398-03467,3499595.0,2023_01
21-398-03471,65119615.73,2023_01
21-398-03472,4683021.0,2023_01
21-372-03562,38615676.0,2023_02
21-372-03566,757546.0,2023_02
21-374-03578,7826614.869999999,2023_02
21-374-03583,7685160.0,2023_02
21-374-03588,8999949.57,2023_02
21-375-03443,2912858.32,2023_02
21-376-03499,399999.0,2023_02
21-376-03504,288048.0,2023_02
21-377-03298,12002084.0,2023_02
21-377-03300,3660916.0,2023_02
21-377-03303,37300293.0,2023_02
21-379-03442,207848063.0,2023_02
21-381-03338,26222253.0,2023_02
21-381-03341,64962156.0,2023_02
21-382-03395,8152348.0,2023_02
21-382-03396,24134912.0,2023_02
21-382-03402,3636649.0,2023_02
21-383-03349,714879.0,2023_02
21-383-03352,24373166.0,2023_02
21-388-03367,43591731.02,2023_02
21-388-03370,52208207.82,2023_02
21-391-03329,35477968.0,2023_02
21-391-03330,26033980.0,2023_02
21-391-03331,50470038.0,2023_02
21-394-03532,7158546.0,2023_02
21-395-03409,6555752.0,2023_02
21-397-03522,4571069.276,2023_02
21-398-03467,4131340.0,2023_02
21-398-03471,24598528.74,2023_02
21-370-03316,25043683.27,2023_03
21-370-03318,2964191.0,2023_03
21-372-03566,1073653.348,2023_03
21-374-03588,46981675.81,2023_03
21-375-03450,4768208.08,2023_03
21-376-03492,11385448.41,2023_03
21-376-03501,9566668.7,2023_03
21-376-03510,8324031.29,2023_03
21-377-03298,54324783.0,2023_03
21-378-03323,6099478.0,2023_03
21-378-03326,1197068.0,2023_03
21-381-03336,37240776.0,2023_03
21-381-03341,41973132.0,2023_03
21-382-03395,8038405.0,2023_03
21-382-03396,30905228.0,2023_03
21-382-03400,8690231.0,2023_03
21-382-03403,1643442.0,2023_03
21-383-03349,44663146.0,2023_03
21-385-03530,321513.0,2023_03
21-387-03537,2523530.0,2023_03
21-387-03539,6892225.56,2023_03
21-388-03364,4178921.0,2023_03
21-388-03367,89241371.22999999,2023_03
21-388-03368,20196264.0,2023_03
21-388-03383,3264119.48,2023_03
21-389-03360,3728135.0,2023_03
21-389-03361,1808737.0,2023_03
21-389-03362,48283991.42,2023_03
21-390-03429,39437765.0,2023_03
21-390-03430,6564154.0,2023_03
21-391-03329,21824175.0,2023_03
21-391-03330,5897237.0,2023_03
21-391-03331,5652218.0,2023_03
21-393-03285,4582323.076,2023_03
21-393-03295,9950841.619,2023_03
21-395-03415,6580497.302,2023_03
21-395-03416,4259336.466,2023_03
21-395-03418,5736260.98,2023_03
21-396-03557,19494081.06,2023_03
21-397-03516,107954.0,2023_03
21-398-03470,3542492.28,2023_03
21-398-03471,381758.5,2023_03
21-388-03383,849420.0,2024_01
21-383-03349,680080.0,2024_04
